gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000133169	ENSG00000133169	-12.649589158731757	8.425361109208628	489.6493988029297	1.0065265674403283e-21	3.851641664738323e-18	BEX1	protein_coding	X	H1_RGC	H2_RGC	17.414354124004863	TRUE	BEX1
ENSG00000102241	ENSG00000102241	11.82317075284443	8.11657350297502	415.76723102439223	5.76679828208887e-21	1.3240568855676047e-17	HTATSF1	protein_coding	X	H1_RGC	H2_RGC	16.87809335586505	TRUE	HTATSF1
ENSG00000197921	ENSG00000197921	-11.04424752413442	10.034573958838518	306.74420373672353	7.323546459574316e-19	7.006192779659428e-16	HES5	protein_coding	1	H1_RGC	H2_RGC	15.154517916976868	TRUE	HES5
ENSG00000102144	ENSG00000102144	-9.391919926168182	5.6482043073036365	141.22864969016322	1.2353570701738033e-13	3.1515331479100585e-11	PGK1	protein_coding	X	H1_RGC	H2_RGC	10.501478120593351	TRUE	PGK1
ENSG00000184905	ENSG00000184905	9.335842161139613	5.182919047320954	130.23238757684845	3.735045169088093e-13	9.04055092576753e-11	TCEAL2	protein_coding	X	H1_RGC	H2_RGC	10.043805103072167	TRUE	TCEAL2
ENSG00000142937	ENSG00000142937	-8.787850425629742	5.749946198562695	8.680785941855724	0.06374733320345066	0.5586407520424532	RPS8	protein_coding	1	H1_RGC	H2_RGC	0.2528673863192027	FALSE	RPS8
ENSG00000242732	ENSG00000242732	-8.531293580123494	5.628322026682366	80.87139436919713	1.3008825043979192e-10	1.939497552011443e-8	RTL5	protein_coding	X	H1_RGC	H2_RGC	7.712310764219941	TRUE	RTL5
ENSG00000147383	ENSG00000147383	-8.506155028342485	5.268931044550967	84.22562261058188	7.859843884634416e-11	1.2360412026794944e-8	NSDHL	protein_coding	X	H1_RGC	H2_RGC	7.9079670520642775	TRUE	NSDHL
ENSG00000083097	ENSG00000083097	-8.478334830900787	5.265322813025741	83.3172104842209	8.9960788397074e-11	1.3956079064843371e-8	DOP1A	protein_coding	6	H1_RGC	H2_RGC	7.8552365788249645	TRUE	DOP1A
ENSG00000102109	ENSG00000102109	8.33536368100763	9.15777144934761	485.53878904845675	1.9095646217189493e-22	1.096090092866677e-18	PCSK1N	protein_coding	X	H1_RGC	H2_RGC	17.96015374765201	TRUE	PCSK1N
ENSG00000166432	ENSG00000166432	-8.285955660763017	5.927491602912642	77.2594050924054	2.2761511222474206e-10	3.2662768604250486e-8	ZMAT1	protein_coding	X	H1_RGC	H2_RGC	7.485947005803029	TRUE	ZMAT1
ENSG00000004961	ENSG00000004961	-7.994152331589958	4.6121906392102465	59.376462037654896	4.910560694050835e-9	5.811673893577689e-7	HCCS	protein_coding	X	H1_RGC	H2_RGC	6.235698762955079	TRUE	HCCS
ENSG00000183837	ENSG00000183837	-7.930582285016511	4.142581622168998	54.24157425603914	1.325387197037393e-8	1.4354193416971011e-6	PNMA3	protein_coding	X	H1_RGC	H2_RGC	5.843021206121169	TRUE	PNMA3
ENSG00000197021	ENSG00000197021	-7.875816899238867	4.330076457702939	54.345864107818116	1.548724900076978e-8	1.6311341149434594e-6	EOLA2	protein_coding	X	H1_RGC	H2_RGC	5.787510328974871	TRUE	EOLA2
ENSG00000184083	ENSG00000184083	-7.815552971676119	4.844710224363598	55.969866601641314	1.131188197541807e-8	1.2857465849287073e-6	FAM120C	protein_coding	X	H1_RGC	H2_RGC	5.890844620534843	TRUE	FAM120C
ENSG00000101997	ENSG00000101997	7.800435986787977	4.90800261462526	58.2928845771495	6.026825352412871e-9	6.98868232784846e-7	CCDC22	protein_coding	X	H1_RGC	H2_RGC	6.1556047000323995	TRUE	CCDC22
ENSG00000125352	ENSG00000125352	7.776503908089971	4.151310135526088	51.66110676803416	2.6380721818780547e-8	2.4823826760623005e-6	RNF113A	protein_coding	X	H1_RGC	H2_RGC	5.60513126824761	TRUE	RNF113A
ENSG00000049768	ENSG00000049768	7.766158539878459	4.806816874837977	46.31991619154974	8.272916276666322e-8	6.735679351498537e-6	FOXP3	protein_coding	X	H1_RGC	H2_RGC	5.171618595378562	TRUE	FOXP3
ENSG00000102225	ENSG00000102225	-7.731658858169266	7.474288694850284	283.5941086488515	2.500316868242569e-18	2.050259831958907e-15	CDK16	protein_coding	X	H1_RGC	H2_RGC	14.688191096780699	TRUE	CDK16
ENSG00000188706	ENSG00000188706	-7.70721643985129	6.42321847101124	196.9299718322522	3.8378434050010893e-16	1.7623376915765002e-13	ZDHHC9	protein_coding	X	H1_RGC	H2_RGC	12.753910870307392	TRUE	ZDHHC9
ENSG00000102401	ENSG00000102401	7.595234797807763	3.8209705673049594	41.51680455167224	2.3354829533128743e-7	1.686248069435962e-5	ARMCX3	protein_coding	X	H1_RGC	H2_RGC	4.773078534538001	TRUE	NA
ENSG00000198034	ENSG00000198034	-7.481541849814808	12.100166071993053	612.5620564400781	3.793241508062141e-24	4.354641251255338e-20	RPS4X	protein_coding	X	H1_RGC	H2_RGC	19.361047617698286	TRUE	NA
ENSG00000122565	ENSG00000122565	-7.441234292291442	8.320853709982465	382.8127932529714	9.875081939569485e-21	1.889432344437628e-17	CBX3	protein_coding	7	H1_RGC	H2_RGC	16.723668654402406	TRUE	NA
ENSG00000005302	ENSG00000005302	-7.367913925790629	4.150683651062342	39.44155541805479	3.350681128476489e-7	2.3598662180926435e-5	MSL3	protein_coding	X	H1_RGC	H2_RGC	4.627112616687093	TRUE	NA
ENSG00000160131	ENSG00000160131	-7.356431358609258	7.00352467231095	242.42183246437335	1.538988118765672e-17	1.0392696237311713e-14	VMA21	protein_coding	X	H1_RGC	H2_RGC	13.983271766294733	TRUE	NA
ENSG00000100554	ENSG00000100554	-7.301809481878216	6.8580016989946495	237.69555248197273	3.8125237179861913e-17	2.1883886141240738e-14	ATP6V1D	protein_coding	14	H1_RGC	H2_RGC	13.659875553461353	TRUE	NA
ENSG00000156709	ENSG00000156709	7.263282781783823	6.290772208640642	164.52977157841715	5.7275424405213806e-15	2.191739573906182e-12	AIFM1	protein_coding	X	H1_RGC	H2_RGC	11.659211050705316	TRUE	NA
ENSG00000167785	ENSG00000167785	7.228661680473624	4.36937550432834	36.454865269033185	6.970319901117136e-7	4.396663322243117e-5	ZNF558	protein_coding	19	H1_RGC	H2_RGC	4.356876789529305	TRUE	NA
ENSG00000204356	ENSG00000204356	-7.214191180525799	7.594821078140183	275.65217010551385	2.0185868506039995e-18	1.7825674649949163e-15	NELFE	protein_coding	6	H1_RGC	H2_RGC	14.748954024381817	TRUE	NA
ENSG00000013563	ENSG00000013563	-7.214082582279352	4.105011703186282	32.264730283231714	2.087550394629057e-6	1.180545740410915e-4	DNASE1L1	protein_coding	X	H1_RGC	H2_RGC	3.927917181458424	TRUE	NA
