iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00298389	geneComp_00092758	ENST00000333511	BSG	RO_D209	RO_D45	BSG	protein_coding	protein_coding	107.23466633417968	216.79449246792507	103.07963426208961	35.28015745319824	43.538708285096206	-1.072495375538139	NA	39.62554861882744	150.46569220191805	3.7282058950021604	12.975300939721519	0.62307385536812	-5.331040610219527	NA	0.2059875	0.70295	0.04095	-0.6619999999999999	4.5779614208739315e-9	4.5779614208739315e-9	FALSE	8.339327871506859
isoComp_00298390	geneComp_00092758	ENST00000353555	BSG	RO_D209	RO_D45	BSG	protein_coding	protein_coding	107.23466633417968	216.79449246792507	103.07963426208961	35.28015745319824	43.538708285096206	-1.072495375538139	NA	54.98956170939755	50.6386478781041	79.51608973254605	24.40787018392829	40.65711832500462	0.6509044807117772	NA	0.6462875	0.22110000000000002	0.7361	0.5149999999999999	3.5861099043332247e-6	4.5779614208739315e-9	FALSE	5.445376404647221
isoComp_00306681	geneComp_00094653	ENST00000521621	CLK4	RO_D209	RO_D45	CLK4	protein_coding	nonsense_mediated_decay	42.81676448924165	68.39286039313649	43.478307239396386	5.518566303121496	9.982140158713324	-0.6534291016433225	NA	11.955402114914424	41.586146558467256	1.814411246715311	3.0611477352768612	0.7754497098163391	-4.510947010125468	NA	0.2006125	0.6084	0.0397	-0.5687000000000001	0.0945372313639129	0.0945372313639129	TRUE	1.0243971206811033
isoComp_00306846	geneComp_00094686	ENST00000242285	CLTA	RO_D209	RO_D45	CLTA	protein_coding	protein_coding	64.62339615706047	125.99231475929787	42.56837219131292	35.63063747047	3.259155656117205	-1.565257536930112	NA	26.84808045272632	85.18327654766195	3.273801536295048	34.89041787366734	0.743399448882316	-4.697300735025771	NA	0.286275	0.64975	0.07605	-0.5737000000000001	1	1	FALSE	-0
isoComp_00306847	geneComp_00094686	ENST00000345519	CLTA	RO_D209	RO_D45	CLTA	protein_coding	protein_coding	64.62339615706047	125.99231475929787	42.56837219131292	35.63063747047	3.259155656117205	-1.565257536930112	NA	25.590625528341675	27.12102123499937	31.132461025829354	0.15918711767535854	0.6894656365078369	0.19893960464082108	NA	0.48865000000000003	0.23435	0.7343999999999999	0.5000499999999999	1	1	FALSE	-0
isoComp_00312165	geneComp_00095777	ENST00000669174	DDX11-AS1	RO_D209	RO_D45	DDX11-AS1	lncRNA	lncRNA	4.446839883949844	6.338487121908267	3.768516894611638	0.9975104719806195	1.2087106481749454	-0.7485927575503294	NA	2.46959002440381	4.388698188779026	0	0.23680467529643545	0	-8.780932805687595	NA	0.523675	0.70395	0	-0.70395	1	1	NA	-0
isoComp_00313678	geneComp_00096068	ENST00000469754	DLEU1	RO_D209	RO_D45	DLEU1	lncRNA	lncRNA	18.451870901534917	9.84020836271451	14.691339656377535	1.8117371604116073	2.6769507089730755	0.5777214788068485	NA	3.228354435915679	0.6198818201725095	8.38695430600029	0.09268395684723785	1.5658254923933153	3.7367130594254125	NA	0.19672499999999998	0.067	0.5703499999999999	0.50335	1	1	NA	-0
isoComp_00314082	geneComp_00096130	ENST00000358242	DMTN	RO_D209	RO_D45	DMTN	protein_coding	protein_coding	12.902780269950721	5.091197575065631	5.169533312900938	1.7616730344914169	1.1364440640836846	0.021986134836159014	NA	1.5852105774035565	0.4912759885899163	3.5471880375977216	0.33813657956520843	0.41376397927308073	2.827060204196239	NA	0.23301249999999998	0.08349999999999999	0.7395	0.656	1	1	FALSE	-0
isoComp_00314181	geneComp_00096149	ENST00000409039	DNAH10	RO_D209	RO_D45	DNAH10	protein_coding	protein_coding	5.734290340253983	5.4155562863233015	3.4370430549516864	1.868239173239448	0.08512823399380265	-0.6544117470789209	NA	0.6558450690113546	0.24113641687894793	2.260094017738184	0.23621219514935798	0.19454891279226658	3.1762088973813407	NA	0.184575	0.06765	0.65655	0.5889	1	1	FALSE	-0
isoComp_00316221	geneComp_00096584	ENST00000346618	E2F3	RO_D209	RO_D45	E2F3	protein_coding	protein_coding	16.69452531150105	14.994648108729315	37.00884487077826	2.0837182760352415	10.008810664692783	1.3028503932890867	NA	8.598552201729875	2.849571522483579	28.73982441974037	1.837712897711821	7.3817507274707275	3.329682250061542	NA	0.3402	0.17645	0.77965	0.6032	1	1	FALSE	-0
