iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00137247	geneComp_00044284	ENST00000481935	ABCD4	RO_D100	RO_D45	ABCD4	protein_coding	nonsense_mediated_decay	40.35777785935016	49.04737047851816	38.110197581813125	0.7645288701197148	4.912696007613253	-0.3639143092100764	NA	5.093495175008741	3.2429755710853065	7.9461361754852256	0.0497292488620464	0.8414376360304252	1.2903079810422577	NA	0.13662857142857143	0.06613333333333334	0.21489999999999998	0.14876666666666666	0.02747649155300615	0.02747649155300615	TRUE	1.5610387227203906
isoComp_00137377	geneComp_00044311	ENST00000258884	ABHD17C	RO_D100	RO_D45	ABHD17C	protein_coding	protein_coding	10.02965611913457	3.4597323191988965	16.71630248518008	0.43842440885957834	0.5333799072296531	2.2692222865457845	NA	9.14518694220824	1.928992664760302	16.51895006014466	0.6151024757154117	0.7307323322650721	3.0916158348936755	NA	0.7937571428571428	0.5555333333333333	0.9878	0.4322666666666667	0.0017459514207056076	0.0017459514207056076	FALSE	2.7579678442575957
isoComp_00137670	geneComp_00044358	ENST00000322910	ACADVL	RO_D100	RO_D45	ACADVL	protein_coding	nonsense_mediated_decay	22.414571191874003	17.5686023210395	30.631525447432228	2.21695651189103	1.339612361024514	0.8016677556905046	NA	7.508600386752699	2.8447222638697953	14.507283306765014	1.1804332564784328	2.4650514687003544	2.3463492020879055	NA	0.29245714285714286	0.1486	0.47100000000000003	0.3224	0.019977668706980995	0.019977668706980995	TRUE	1.6994551931253763
isoComp_00137715	geneComp_00044363	ENST00000354700	ACAP3	RO_D100	RO_D45	ACAP3	protein_coding	protein_coding	102.96491429337998	87.04090295388993	80.05674632010246	4.018459074735228	5.199631158608611	-0.12065608215501952	NA	39.257090884447074	24.59988141804275	35.77658636577279	1.307222837396667	2.904548878127819	0.5401812273513515	NA	0.37238571428571426	0.2840666666666667	0.4464	0.16233333333333333	0.010122188726206644	0.0021266759281212376	FALSE	1.9947255696170314
isoComp_00138130	geneComp_00044439	ENST00000224784	ACTA2	RO_D100	RO_D45	ACTA2	protein_coding	protein_coding	8.838483673502045	7.592684382916084	16.193485453866415	2.3550705646009265	0.4052664773001932	1.09172337215763	NA	5.186847021691851	2.619004412350057	12.104430650555447	1.5392659676517544	0.26326641813078133	2.204138134748697	NA	0.5033428571428571	0.25943333333333335	0.7475499999999999	0.4881166666666666	0.0192860133664586	0.01278259001864112	FALSE	1.7147575365802263
isoComp_00139025	geneComp_00044656	ENST00000327435	ADI1	RO_D100	RO_D45	ADI1	protein_coding	protein_coding	84.34476582581189	60.24727770321217	117.91775987897503	5.650552730701347	0.09917135176763736	0.9686959632491814	NA	71.62767486600815	49.45638497825068	109.57691885341896	6.371984465239602	0.5459041377272271	1.1475552215068512	NA	0.8343428571428572	0.8163666666666667	0.92925	0.11288333333333334	0.02049318125591904	0.02049318125591904	FALSE	1.68839061872671
isoComp_00139757	geneComp_00044817	ENST00000223029	AIMP2	RO_D100	RO_D45	AIMP2	protein_coding	protein_coding	52.79894465325305	39.960590799911934	75.42414016092646	3.2053380536044704	1.5434229794306589	0.9162787124174754	NA	46.096960849480396	31.767721437511664	71.49781916930291	2.928870029478953	1.5226904755992692	1.1700853223410974	NA	0.8546428571428571	0.7934333333333333	0.9479	0.15446666666666664	3.605441444365298e-4	3.605441444365298e-4	FALSE	3.4430415533815317
isoComp_00140023	geneComp_00044875	ENST00000380753	AKR1C2	RO_D100	RO_D45	AKR1C2	protein_coding	protein_coding	15.484884998686374	16.649230531488794	11.058792946488174	1.5483666020025504	0.007040911578449993	-0.5898238614180945	NA	12.9293022884106	12.73919148481657	10.664088096417334	0.6479034470377854	0.40174576164928943	-0.256292935148412	NA	0.8508	0.7737999999999999	0.9642999999999999	0.1905	0.021846178078211938	0.021846178078211938	FALSE	1.6606245305345786
isoComp_00140754	geneComp_00045027	ENST00000689168	AMZ2P1	RO_D100	RO_D45	AMZ2P1	lncRNA	lncRNA	13.505281988639005	12.741157476949537	13.163952538799386	2.383925661658644	4.085730997677022	0.04706004510362209	NA	0.9456472980681736	0	2.707585330689764	0	1.523469531790614	8.086181525572002	NA	0.06472857142857143	0	0.18785	0.18785	0.02336545053757046	0.02336545053757046	NA	1.6314258404006654
isoComp_00140948	geneComp_00045058	ENST00000355288	ANK3	RO_D100	RO_D45	ANK3	protein_coding	protein_coding	36.726171786727456	32.88957082241997	25.65272212583662	3.725977574134491	5.9174521511887415	-0.35839455425355105	NA	4.666549819957439	3.2384951745957125	8.725180534071193	0.9792161079740991	2.015188093373864	1.4270659581379779	NA	0.1525142857142857	0.09433333333333334	0.3401	0.2457666666666667	0.0015703221516980433	4.967540834008284e-4	FALSE	2.804011242907534
