gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	ensembl_gene_name	neg_log_10_q
ENSG00000007372	isoComp_00000527	geneComp_00000140	ENST00000606377.7	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	8.444013812809956	5.599529283260102	11.288498342359809	0.0013587815458575567	2.1471736665024108e-4	1.0101794210262032	NA	0.0274	0.0248	0.03	0.0052	1	0.0017509516204354868	FALSE	PAX6	-0
ENSG00000007372	isoComp_00000518	geneComp_00000140	ENST00000241001.13	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	87.70331420771309	49.35407190713188	126.05255650829432	4.5232460071731735	0.971168252484972	1.3526065170628643	NA	0.276425	0.21735	0.3355	0.11815000000000003	0.9549071664043919	0.0017509516204354868	FALSE	PAX6	0.02003884734610405
ENSG00000007372	isoComp_00000529	geneComp_00000140	ENST00000638278.1	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	2.7131326876408473	3.877326184800183	1.548939190481511	1.3664656006499625	0.06225739730232438	-1.3182135150739436	NA	0.010475	0.0168	0.00415	-0.012649999999999998	1	0.0017509516204354868	NA	PAX6	-0
ENSG00000007372	isoComp_00000520	geneComp_00000140	ENST00000379109.7	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	3.9366761419331713	2.6207787696655265	5.252573514200816	0.14535890355825185	0.021313850827817223	1.0002785487758319	NA	0.0128	0.0116	0.014	0.002400000000000001	1	0.0017509516204354868	FALSE	PAX6	-0
ENSG00000007372	isoComp_00000525	geneComp_00000140	ENST00000532916.5	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	6.760388225602341	6.4850855839684005	7.035690867236281	0.3019194795032049	0.027522207009359253	0.1173926415496735	NA	0.023675	0.028650000000000002	0.0187	-0.00995	1	0.0017509516204354868	NA	PAX6	-0
ENSG00000007372	isoComp_00000526	geneComp_00000140	ENST00000533333.5	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	17.918681334149255	14.61422221678111	21.2231404515174	3.690726702676764	0.45431702650180483	0.5379578687839144	NA	0.0601	0.0637	0.0565	-0.007200000000000005	1	0.0017509516204354868	NA	PAX6	-0
ENSG00000007372	isoComp_00000534	geneComp_00000140	ENST00000639386.2	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	13.626436260540345	25.141482412017865	2.1113901090628255	1.1016853505269975	0.011134454742854015	-3.567561581962837	NA	0.058324999999999995	0.11105	0.0056	-0.10545	0.0023469897901875385	0.0017509516204354868	FALSE	PAX6	2.6294887996535836
ENSG00000007372	isoComp_00000540	geneComp_00000140	ENST00000640610.1	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	6.277427844986294	2.395489475532614	10.159366214439974	0.5642414232076689	0.1588366084524857	2.0798273764075597	NA	0.0189	0.01075	0.027049999999999998	0.0163	1	0.0017509516204354868	FALSE	PAX6	-0
ENSG00000007372	isoComp_00000541	geneComp_00000140	ENST00000640613.1	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	8.516520247758661	1.8461322730164755	15.186908222500849	0.1808490427026621	0.08740534978835689	3.0334064107939542	NA	0.02425	0.0081	0.040400000000000005	0.03230000000000001	0.6144845196318752	0.0017509516204354868	FALSE	PAX6	0.21148905358003095
ENSG00000007372	isoComp_00000543	geneComp_00000140	ENST00000640872.1	FT	RGC	PAX6	NA	NA	301.1906204283372	226.65533734122704	375.7259035154474	14.26292882179922	1.2885011448291832	0.7291551948793847	NA	2.766137844144168	4.238190135044979	1.2940855532433564	0.8681741103678813	0.03256585225483599	-1.7038098186257327	NA	0.0112	0.019	0.0034000000000000002	-0.0156	0.9759291005446238	0.0017509516204354868	FALSE	PAX6	0.010581731883181473
