gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	PTC	IR	codingPotential	domain_identified	signal_peptide_identified	switchConsequencesGene	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	gene_name	gene_biotype	isoform_biotype	disease_category
ENSG00000007062	ENST00000505450	A_RO_D200	C_RO_D45	117.923535	23.884835	6.607815	6.620485	0.22105	0.06215	0.2832	0.01160209903645454	FALSE	0	TRUE	yes	yes	TRUE	0.14149429468473576	3.814437954486454	0.12363364068216284	0.735378648389722	0.9185040941667167	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	FALSE	TRUE	0.01160209903645454	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000505450	B_RO_D100	C_RO_D45	57.17780333333333	23.884835	6.603276666666667	6.620485	0.16343333333333335	0.11976666666666666	0.2832	0.00734280408394554	FALSE	0	TRUE	yes	yes	TRUE	-0.08438842154776548	3.814437954486454	0.05238930615941348	0.825440379982447	0.9656616593315258	1.047989008993164	7.8957875826625346	7.1622063464446	0.03097525623187143	0.17710063307523477	TRUE	FALSE	FALSE	0.00734280408394554	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000508167	B_RO_D100	C_RO_D45	57.17780333333333	23.884835	2.48405	10.26324	0.3603666666666666	0.04933333333333333	0.4097	0.00155980800488926	FALSE	0	TRUE	yes	yes	TRUE	-2.130620866572894	3.3524661301171683	13.056082219570412	0.00844991505350416	0.19573770490268425	1.047989008993164	7.8957875826625346	7.1622063464446	0.03097525623187143	0.17710063307523477	TRUE	FALSE	FALSE	0.00155980800488926	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000447510	B_RO_D100	C_RO_D45	57.17780333333333	23.884835	9.04526	0.5439449999999999	-0.13973333333333335	0.16373333333333334	0.024	4.079629830795684e-4	FALSE	0	TRUE	yes	yes	TRUE	3.953194279082071	4.292170670606113	75.6170021024305	5.0461114377811527e-5	0.02418361604131111	1.047989008993164	7.8957875826625346	7.1622063464446	0.03097525623187143	0.17710063307523477	TRUE	TRUE	FALSE	4.079629830795684e-4	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000540805	B_RO_D100	C_RO_D45	57.17780333333333	23.884835	6.332333333333333	0.047735	-0.1012	0.1038	0.0026	3.3663848791585424e-5	FALSE	0	TRUE	yes	yes	TRUE	6.7373015168607715	4.225239277064908	33.58990650837933	6.440912851446319e-4	0.07376644699228695	1.047989008993164	7.8957875826625346	7.1622063464446	0.03097525623187143	0.17710063307523477	TRUE	FALSE	FALSE	3.3663848791585424e-5	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000513448	B_RO_D100	C_RO_D45	57.17780333333333	23.884835	22.060276666666667	4.388455	-0.1857	0.3815	0.1958	0.04660327927112114	NA	0	FALSE	NA	NA	TRUE	2.252583713123402	5.653899466446792	28.217104546231862	0.00107584079058845	0.08931281647008053	1.047989008993164	7.8957875826625346	7.1622063464446	0.03097525623187143	0.17710063307523477	TRUE	FALSE	FALSE	0.04660327927112114	PROM1	protein_coding	retained_intron	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000540805	A_RO_D200	C_RO_D45	117.923535	23.884835	19.743555	0.047735	-0.15745	0.16005	0.0026	2.5467972106085197e-8	FALSE	0	TRUE	yes	yes	TRUE	8.62167900618737	4.225239277064908	49.548611864889274	1.956129133494498e-4	0.02402320572208945	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	TRUE	TRUE	2.5467972106085197e-8	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000447510	A_RO_D200	C_RO_D45	117.923535	23.884835	17.30427	0.5439449999999999	-0.12425	0.14825	0.024	5.4076704203570386e-8	FALSE	0	TRUE	yes	yes	TRUE	5.125016131332884	4.292170670606113	110.11556654734036	1.4567135143627705e-5	0.00733788570285788	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	TRUE	TRUE	5.4076704203570386e-8	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000508167	A_RO_D200	C_RO_D45	117.923535	23.884835	2.566875	10.26324	0.38525	0.02445	0.4097	2.578192258771449e-5	FALSE	0	TRUE	yes	yes	TRUE	-1.862984695868423	3.3524661301171683	7.881300143043752	0.02599307514482555	0.25095605712761854	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	FALSE	TRUE	2.578192258771449e-5	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000539194	A_RO_D200	C_RO_D45	117.923535	23.884835	17.796275	1.021785	-0.10885	0.1529	0.04405	3.92930768061203e-5	FALSE	0	TRUE	yes	yes	TRUE	4.264757541643726	4.22627750308449	42.717073017671254	3.1043440023482093e-4	0.02952673921355196	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	TRUE	TRUE	3.92930768061203e-5	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
