gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	PTC	IR	codingPotential	domain_identified	signal_peptide_identified	switchConsequencesGene	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	gene_name	gene_biotype	isoform_biotype	disease_category
ENSG00000007062	ENST00000505450	A_RO_D200	C_RO_D45	117.923535	23.884835	6.607815	6.620485	0.22105	0.06215	0.2832	0.01160209903645454	FALSE	0	TRUE	yes	yes	TRUE	0.14149429468473576	3.814437954486454	0.12363364068216284	0.735378648389722	0.9185040941667167	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	FALSE	TRUE	0.01160209903645454	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000540805	A_RO_D200	C_RO_D45	117.923535	23.884835	19.743555	0.047735	-0.15745	0.16005	0.0026	2.5467972106085197e-8	FALSE	0	TRUE	yes	yes	TRUE	8.62167900618737	4.225239277064908	49.548611864889274	1.956129133494498e-4	0.02402320572208945	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	TRUE	TRUE	2.5467972106085197e-8	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000447510	A_RO_D200	C_RO_D45	117.923535	23.884835	17.30427	0.5439449999999999	-0.12425	0.14825	0.024	5.4076704203570386e-8	FALSE	0	TRUE	yes	yes	TRUE	5.125016131332884	4.292170670606113	110.11556654734036	1.4567135143627705e-5	0.00733788570285788	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	TRUE	TRUE	5.4076704203570386e-8	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000508167	A_RO_D200	C_RO_D45	117.923535	23.884835	2.566875	10.26324	0.38525	0.02445	0.4097	2.578192258771449e-5	FALSE	0	TRUE	yes	yes	TRUE	-1.862984695868423	3.3524661301171683	7.881300143043752	0.02599307514482555	0.25095605712761854	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	FALSE	TRUE	2.578192258771449e-5	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000007062	ENST00000539194	A_RO_D200	C_RO_D45	117.923535	23.884835	17.796275	1.021785	-0.10885	0.1529	0.04405	3.92930768061203e-5	FALSE	0	TRUE	yes	yes	TRUE	4.264757541643726	4.22627750308449	42.717073017671254	3.1043440023482093e-4	0.02952673921355196	2.090878560613916	7.8957875826625346	23.555186828013102	0.00172131555631206	0.01900784425466423	TRUE	TRUE	TRUE	3.92930768061203e-5	PROM1	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"", ""Other retinopathy, autosomal recessive"")
ENSG00000011143	ENST00000393119	A_RO_D200	C_RO_D45	11.640405	15.142675	4.463405	9.068245	0.21704999999999997	0.38205	0.5991	0.01962890120676384	FALSE	0	TRUE	yes	no	NA	-0.8668301588434674	4.039508717422173	8.385813899789781	0.02288616553088976	0.23623543784599824	-0.6770205857198351	4.198486654886483	7.511876678425516	0.02794090615466435	0.09417766790046352	TRUE	FALSE	FALSE	0.01962890120676384	MKS1	protein_coding	protein_coding	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Syndromic/systemic diseases with retinopathy, autosomal recessive"")
ENSG00000042317	ENST00000356583	A_RO_D200	C_RO_D45	15.059945	23.999365000000004	7.2577	5.9394849999999995	-0.23	0.4818	0.2518	0.00330203776805433	FALSE	0	TRUE	yes	no	TRUE	0.4430875601591407	3.988266015219624	1.29978307542558	0.29141926205828594	0.611294241914856	-0.25105401231428	5.954254081515654	0.7306340676293954	0.42028101029507936	0.582933742290198	TRUE	FALSE	FALSE	0.00330203776805433	SPATA7	protein_coding	protein_coding	c(""Leber congenital amaurosis, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000042317	ENST00000553885	A_RO_D200	C_RO_D45	15.059945	23.999365000000004	0	6.987220000000001	0.2899	0	0.2899	1.1813085930597985e-19	NA	0	FALSE	NA	NA	TRUE	-9.361063401484882	2.175210467572651	55.707479878527046	0.00161396025237862	0.06201279728596334	-0.25105401231428	5.954254081515654	0.7306340676293954	0.42028101029507936	0.582933742290198	TRUE	FALSE	FALSE	1.1813085930597985e-19	SPATA7	protein_coding	protein_coding	c(""Leber congenital amaurosis, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000042781	ENST00000307340	A_RO_D200	C_RO_D45	49.582665000000006	4.018330000000001	44.57318	2.0091650000000003	-0.3978	0.8978	0.5	2.647275346218822e-7	FALSE	0	TRUE	yes	no	FALSE	4.645439246032373	5.123451450814064	81.00674992593342	4.028209915383897e-5	0.01177049704566239	5.410020599842904	6.603225765405694	115.51859718757883	1.1053325864851755e-5	0.00217581310843694	TRUE	TRUE	TRUE	2.647275346218822e-7	USH2A	protein_coding	protein_coding	c(""Retinitis pigmentosa, autosomal recessive"", ""Usher syndrome, autosomal recessive"")
ENSG00000044115	ENST00000627109	A_RO_D200	C_RO_D45	75.63229	122.036525	13.613435	2.798265	-0.15865	0.1813	0.02265	2.7260736703706015e-6	FALSE	0	TRUE	yes	no	FALSE	2.4468287170824	4.1451792098243665	6.41093915251119	0.03881929624557238	0.2988497563575731	-0.41869238091926064	7.372406788498011	4.973564668814949	0.05970934226857399	0.15495504048937886	TRUE	FALSE	FALSE	2.7260736703706015e-6	CTNNA1	protein_coding	protein_coding	Macular degeneration, autosomal dominant
ENSG00000048545	ENST00000372958	A_RO_D200	C_RO_D45	30.78874	4.146675	11.4318	0.10617	-0.3821	0.41335	0.03125	0.01081281678133356	FALSE	0	TRUE	yes	no	TRUE	6.728936568186569	3.292763239350809	39.098420951343954	4.0729757066729373e-4	0.0329833346055367	3.693554814170229	5.067361149051971	74.69187042207575	4.781516362135156e-5	0.00368500321141995	TRUE	TRUE	TRUE	0.01081281678133356	GUCA1A	protein_coding	protein_coding	Cone or cone-rod dystrophy, autosomal dominant
ENSG00000048545	ENST00000679182	A_RO_D200	C_RO_D45	30.78874	4.146675	19.35694	4.040505	0.3821	0.58665	0.96875	0.01074235042580794	FALSE	0	TRUE	yes	no	TRUE	2.44021482764697	4.773655019564686	12.012054287539115	0.01031099703743511	0.15865536212921122	3.693554814170229	5.067361149051971	74.69187042207575	4.781516362135156e-5	0.00368500321141995	TRUE	FALSE	TRUE	0.01074235042580794	GUCA1A	protein_coding	protein_coding	Cone or cone-rod dystrophy, autosomal dominant
ENSG00000054282	ENST00000476722	A_RO_D200	C_RO_D45	31.693600000000004	18.515645	8.372515	1.5795750000000002	-0.17684999999999998	0.26225	0.0854	0.00332965504453149	NA	0	FALSE	NA	NA	TRUE	2.5496664384585683	3.2261874228966176	30.68578290251468	8.42036661846045e-4	0.04566665983588405	0.5133927657663718	6.047716287590928	8.663145902709896	0.02079039090702261	0.07772699336060127	TRUE	TRUE	FALSE	0.00332965504453149	SDCCAG8	protein_coding	protein_coding	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Syndromic/systemic diseases with retinopathy, autosomal recessive"")
ENSG00000084693	ENST00000487078	A_RO_D200	C_RO_D45	17.96062	30.3624	7.72382	6.428985	-0.21685	0.42765	0.2108	7.545469150229989e-5	TRUE	0	TRUE	yes	no	TRUE	0.4317574612350753	3.9053974371938263	0.8874006914518667	0.3772660686963067	0.6826391209530737	-0.8812294422765917	4.9072248705653445	16.842738771445394	0.00422886285996688	0.03086578042819406	TRUE	FALSE	FALSE	7.545469150229989e-5	AGBL5	protein_coding	nonsense_mediated_decay	Retinitis pigmentosa, autosomal recessive
ENSG00000091262	ENST00000622290	A_RO_D200	C_RO_D45	3.357215	3.044755	2.330145	0	-0.6872	0.6872	0	7.472749225152059e-4	TRUE	0	TRUE	yes	no	TRUE	7.9218505447143155	1.5828278914658254	8.911481737350062	0.02414971545415087	0.242026485684493	0.23494530598037688	3.5242267376948715	0.5015281430141284	0.5009777820488686	0.6550608835311778	TRUE	FALSE	FALSE	7.472749225152059e-4	ABCC6	protein_coding	nonsense_mediated_decay	c(""Syndromic/systemic diseases with retinopathy, autosomal dominant"", ""Syndromic/systemic diseases with retinopathy, autosomal recessive"")
ENSG00000102935	ENST00000562520	A_RO_D200	C_RO_D45	19.109634999999997	46.783925	5.9128050000000005	0.051825	-0.30955	0.31074999999999997	0.0012	9.518386998170208e-27	FALSE	0	TRUE	yes	no	FALSE	6.674968504740646	2.108818704009458	26.61692995460251	0.00345394336541421	0.09015473499166032	-1.8751435353799724	6.489461977440247	15.52066072146918	0.00532897664156141	0.03529313627568675	TRUE	FALSE	TRUE	9.518386998170208e-27	ZNF423	protein_coding	protein_coding	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000102935	ENST00000563137	A_RO_D200	C_RO_D45	19.109634999999997	46.783925	12.916245	46.263535000000005	0.3148000000000001	0.6738999999999999	0.9887	5.7171621580079945e-27	FALSE	0	TRUE	yes	no	FALSE	-1.6829640490309046	5.813125627082659	72.73476301929284	5.7274457387292755e-5	0.01327699072546753	-1.8751435353799724	6.489461977440247	15.52066072146918	0.00532897664156141	0.03529313627568675	TRUE	TRUE	TRUE	5.7171621580079945e-27	ZNF423	protein_coding	protein_coding	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000103351	ENST00000576634	A_RO_D200	C_RO_D45	26.056855	25.111015	18.592585	21.87044	0.15615	0.7147	0.87085	0.00472196420660776	FALSE	0	TRUE	yes	no	FALSE	-0.07877145681737609	5.428523957321135	0.18252592011408889	0.6819287662298683	0.8917553100871952	-0.03224936784986191	5.69020601517997	0.04154180115402713	0.8441041972429474	0.911193772675599	TRUE	FALSE	FALSE	0.00472196420660776	CLUAP1	protein_coding	protein_coding	Leber congenital amaurosis, autosomal recessive
ENSG00000103351	ENST00000341633	A_RO_D200	C_RO_D45	26.056855	25.111015	5.032665	0.775315	-0.16144999999999998	0.1918	0.03035	0.00655120229018257	FALSE	0	TRUE	yes	no	FALSE	2.8214374332887484	2.60758758811396	13.016196038658238	0.00851266127922816	0.1447337370219742	-0.03224936784986191	5.69020601517997	0.04154180115402713	0.8441041972429474	0.911193772675599	TRUE	FALSE	FALSE	0.00655120229018257	CLUAP1	protein_coding	protein_coding	Leber congenital amaurosis, autosomal recessive
ENSG00000103494	ENST00000262135	A_RO_D200	C_RO_D45	13.810199999999998	28.189735	1.37541	7.47259	0.17225	0.1009	0.27315	0.03486785632289333	FALSE	0	TRUE	yes	no	FALSE	-2.275842928025473	3.312909848278397	20.998845440227193	0.00247586135585366	0.07668848305989664	-0.571535359012486	6.154996406026743	5.850073999349571	0.04532235667808442	0.12925549103540884	TRUE	FALSE	FALSE	0.03486785632289333	RPGRIP1L	protein_coding	protein_coding	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000104237	ENST00000636932	A_RO_D200	C_RO_D45	336.65232	1.990755	1.259295	1.56019	0.7789499999999999	0.00465	0.7836	1.0777041776022154e-18	FALSE	0	TRUE	yes	no	TRUE	-0.1561930289229582	1.3342213075030245	0.03056797739946048	0.8661121284934089	0.9788140717478178	5.868455509241486	6.895227397322838	199.62007646233383	1.6802709782655076e-6	0.00115085428170007	TRUE	FALSE	TRUE	1.0777041776022154e-18	RP1	protein_coding	protein_coding	c(""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000104237	ENST00000220676	A_RO_D200	C_RO_D45	336.65232	1.990755	327.832025	0.18388	-0.8696499999999999	0.96155	0.0919	6.699513386879564e-5	FALSE	0	TRUE	yes	no	TRUE	10.880046709486736	7.8170993826352895	251.58383500295713	8.764984491013781e-7	0.00409454813140259	5.868455509241486	6.895227397322838	199.62007646233383	1.6802709782655076e-6	0.00115085428170007	TRUE	TRUE	TRUE	6.699513386879564e-5	RP1	protein_coding	protein_coding	c(""Macular degeneration, autosomal dominant"", ""Retinitis pigmentosa, autosomal dominant"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000105392	ENST00000613299	A_RO_D200	C_RO_D45	284.941625	11.656675	76.76034000000001	0.69352	-0.19690000000000005	0.26880000000000004	0.07189999999999999	0.00256401879069335	NA	0	FALSE	NA	NA	TRUE	6.924493772752186	6.4977611548661205	95.16457696443116	2.3680051887202316e-5	0.00950558668675512	4.499201896460846	7.967268342297143	203.3882903895276	1.574404797201022e-6	0.00115085428170007	TRUE	TRUE	TRUE	0.00256401879069335	CRX	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Leber congenital amaurosis, autosomal dominant"", ""Leber congenital amaurosis, autosomal recessive"", ""Retinitis pigmentosa, autosomal dominant"")
ENSG00000105392	ENST00000221996	A_RO_D200	C_RO_D45	284.941625	11.656675	202.42232	10.66218	0.19019999999999992	0.7110000000000001	0.9012	0.00975716412087564	FALSE	0	TRUE	yes	no	TRUE	4.421637905940078	8.209205516585756	77.73567353908588	4.6104863362342635e-5	0.0124352485597461	4.499201896460846	7.967268342297143	203.3882903895276	1.574404797201022e-6	0.00115085428170007	TRUE	TRUE	TRUE	0.00975716412087564	CRX	protein_coding	protein_coding	c(""Cone or cone-rod dystrophy, autosomal dominant"", ""Leber congenital amaurosis, autosomal dominant"", ""Leber congenital amaurosis, autosomal recessive"", ""Retinitis pigmentosa, autosomal dominant"")
ENSG00000105618	ENST00000321030	A_RO_D200	C_RO_D45	28.635775	43.671105	19.531195	39.493845	0.22429999999999992	0.6794	0.9037	2.81584256021897e-4	FALSE	0	TRUE	yes	no	TRUE	-0.860136673418009	5.936648355306226	17.216561694580392	0.00421177055334653	0.09938374025046366	-0.794441379475296	5.428302254023223	17.64910248166858	0.00373432559140715	0.02891727825126419	TRUE	FALSE	FALSE	2.81584256021897e-4	PRPF31	protein_coding	protein_coding	Retinitis pigmentosa, autosomal dominant
ENSG00000105618	ENST00000419967	A_RO_D200	C_RO_D45	28.635775	43.671105	8.246550000000001	3.49511	-0.21135	0.2919	0.08055	0.00686645701653951	FALSE	1	TRUE	yes	no	TRUE	1.3899670510807929	3.566167825151856	4.022303530432056	0.08453837667016034	0.3959522565405269	-0.794441379475296	5.428302254023223	17.64910248166858	0.00373432559140715	0.02891727825126419	TRUE	FALSE	FALSE	0.00686645701653951	PRPF31	protein_coding	protein_coding	Retinitis pigmentosa, autosomal dominant
ENSG00000107736	ENST00000299366	A_RO_D200	C_RO_D45	44.739305	13.21856	1.840435	2.67148	0.1581	0.04115	0.19925	1.1715995346278282e-6	FALSE	0	TRUE	yes	no	TRUE	-0.3690685531044164	2.176520559745107	0.38098852613085366	0.5564343876561901	0.8189382722728586	0.6021774554567415	6.959066003819367	8.105831243095063	0.02410202937929432	0.08556192604632883	TRUE	FALSE	FALSE	1.1715995346278282e-6	CDH23	protein_coding	protein_coding	c(""Deafness alone or syndromic, autosomal recessive"", ""Usher syndrome, autosomal recessive"")
ENSG00000108370	ENST00000638125	A_RO_D200	C_RO_D45	55.529185	3.42504	2.407455	1.60116	0.4547000000000001	0.0439	0.4986	3.350937483806869e-5	NA	0	FALSE	NA	NA	TRUE	0.7382889405869939	2.499246315241282	1.4242469278000602	0.27123067486020674	0.5929094462570109	4.045838814559228	5.363743568185668	47.07725644623914	2.1349309152671889e-4	0.00683845058796521	TRUE	FALSE	TRUE	3.350937483806869e-5	RGS9	protein_coding	protein_coding_CDS_not_defined	Other retinopathy, autosomal recessive
ENSG00000110871	ENST00000288532	A_RO_D200	C_RO_D45	21.488529999999997	36.187525	10.65996	29.430455	0.3133499999999999	0.49995	0.8132999999999999	0.00334968584437926	FALSE	0	TRUE	yes	no	TRUE	-1.309900952849868	5.48539528993508	44.66675710935865	2.703957640026451e-4	0.0280839793569475	-0.7965709277563139	5.532136201452567	13.377163882863275	0.00773183617398231	0.0432122795983199	TRUE	TRUE	FALSE	0.00334968584437926	COQ5	protein_coding	protein_coding	Retinitis pigmentosa, autosomal recessive
ENSG00000113966	ENST00000463745	A_RO_D200	C_RO_D45	35.182735	7.769410000000001	22.7724	6.75769	0.21555	0.65105	0.8666	4.380040310302674e-4	FALSE	1	TRUE	yes	no	NA	1.9034136196469624	5.111881196836528	28.361447130450475	0.00106002860507657	0.05064959830044343	1.2791384002627295	6.172168414462358	23.917984534938437	0.00164811576922423	0.01854871381381795	TRUE	FALSE	TRUE	4.380040310302674e-4	ARL6	protein_coding	protein_coding	c(""Bardet-Biedl syndrome, autosomal recessive"", ""Retinitis pigmentosa, autosomal recessive"")
ENSG00000115255	ENST00000233596	A_RO_D200	C_RO_D45	47.415825	18.829315	12.565195	17.890705	0.6753499999999999	0.27495000000000003	0.9503	9.523125866459479e-18	FALSE	0	TRUE	yes	no	TRUE	-0.3485786947303387	4.833659999091751	2.104216261567393	0.18979212964430003	0.5125112012220693	1.2632144471593447	4.966841030794298	26.18322833429624	0.00126655910034796	0.01627525797563728	TRUE	FALSE	TRUE	9.523125866459479e-18	REEP6	protein_coding	protein_coding	Retinitis pigmentosa, autosomal recessive
