iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00000592	geneComp_00000117	ENST00000258884	ABHD17C	RO_D100	RO_D209	ABHD17C	protein_coding	protein_coding	10.02965611913457	3.4597323191988965	13.197895452992565	0.43842440885957834	2.819831727383419	1.9285043337174999	NA	9.14518694220824	1.928992664760302	12.595715240443722	0.6151024757154117	2.5321386270664887	2.7006987273086054	NA	0.7937571428571428	0.5555333333333333	0.95705	0.40151666666666663	0.03715938450406133	0.03715938450406133	FALSE	1.4299314881311294
isoComp_00000930	geneComp_00000169	ENST00000354700	ACAP3	RO_D100	RO_D209	ACAP3	protein_coding	protein_coding	102.96491429337998	87.04090295388993	149.7590992758926	4.018459074735228	12.642862887024265	0.7828088264307886	NA	39.257090884447074	24.59988141804275	64.72340960272786	1.307222837396667	7.8013026679935	1.3952727884874538	NA	0.37238571428571426	0.2840666666666667	0.43085	0.14678333333333332	0.029591330344705895	3.7282912844353796e-4	FALSE	1.5288355097167807
isoComp_00001359	geneComp_00000247	ENST00000642480	ACTB	RO_D100	RO_D209	ACTB	protein_coding	protein_coding	33.23186917473145	32.67813175528393	22.851451908993738	3.109992992304681	1.049543005195682	-0.5158498935852105	NA	6.293436843420966	3.686288106939525	7.647823023490986	0.5999095636447257	0.5288327461687659	1.0508571071869628	NA	0.20145714285714286	0.1163	0.33430000000000004	0.21800000000000003	0.016885659820837482	0.016885659820837482	FALSE	1.772481964288269
isoComp_00002384	geneComp_00000503	ENST00000710323	ADSS1	RO_D100	RO_D209	ADSS1	protein_coding	protein_coding	4.770615849740871	2.8455598896637255	6.075389292005418	1.2575219246367475	1.0436009853168016	1.0915759148234927	NA	3.734054679356552	1.3148205321189348	5.695677171773266	0.675056376797795	0.9783759773165629	2.10660118422173	NA	0.7050428571428571	0.44443333333333335	0.9375	0.49306666666666665	0.040117600308371165	0.040117600308371165	FALSE	1.3966650528201534
isoComp_00002544	geneComp_00000533	ENST00000409538	AGAP1	RO_D100	RO_D209	AGAP1	protein_coding	protein_coding	97.04221453191644	81.36908247794575	179.12384395059627	10.973854881043577	23.767375178690983	1.138308013297908	NA	45.8624840460746	21.817848293131348	116.19994276076658	0.7878694944397802	27.514671339577955	2.412491681980031	NA	0.3879285714285714	0.27863333333333334	0.6396	0.3609666666666666	0.003674274353202855	0.003674274353202855	FALSE	2.4348284186253135
isoComp_00002702	geneComp_00000576	ENST00000291572	AGPAT3	RO_D100	RO_D209	AGPAT3	protein_coding	protein_coding	51.80854861880303	37.278474876917535	80.32190439113498	3.6091002100993816	4.216103736667897	1.1072432870764266	NA	38.60526167240149	23.428907987980587	66.76757354514278	3.0293487423296406	5.757138725578567	1.5104583154709572	NA	0.7146428571428571	0.625	0.8298	0.20479999999999998	0.015131774704111454	0.015131774704111454	FALSE	1.8201101335099827
isoComp_00002783	geneComp_00000593	ENST00000473516	AHCY	RO_D100	RO_D209	AHCY	protein_coding	protein_coding_CDS_not_defined	66.91564271396446	47.56826805704217	33.99706094681053	6.2092258967944085	3.741352268191093	-0.48446842895539577	NA	2.1163287222859664	0.43799420314373355	5.147084053836386	0.21906198293110926	1.1426517869428854	3.5250035901519325	NA	0.05084285714285714	0.0106	0.14955	0.13895	2.3364246682817477e-4	2.3364246682817477e-4	NA	3.6314482170693556
isoComp_00003960	geneComp_00000832	ENST00000674770	AMZ2	RO_D100	RO_D209	AMZ2	protein_coding	protein_coding	64.77211347245566	53.793656428228864	75.35885790532953	0.5889322001256317	4.28484464271407	0.48626431126314074	NA	11.964478228706364	4.773715535950862	21.76238581564531	0.6477474446692271	2.264205898517675	2.186295999335948	NA	0.1727857142857143	0.08896666666666667	0.28800000000000003	0.19903333333333337	1.1221907196068625e-4	1.1221907196068625e-4	FALSE	3.949933327185043
isoComp_00005053	geneComp_00001051	ENST00000688830	AP2M1	RO_D100	RO_D209	AP2M1	protein_coding	protein_coding_CDS_not_defined	14.218905871157597	11.865169691515987	20.258693905042918	2.2461045512934987	1.1264077706392026	0.7713049967952127	NA	2.022838386977171	0.42120188964531	5.565227627572293	0.42120188964531	0.2189522086517628	3.6925953036488597	NA	0.11717142857142858	0.0392	0.27615	0.23695	0.03937611815501484	0.03937611815501484	NA	1.404767100461824
isoComp_00005200	geneComp_00001070	ENST00000265381	APBA1	RO_D100	RO_D209	APBA1	protein_coding	protein_coding	18.028055207067524	9.509365456534026	19.196421380571977	1.8398233010757876	1.2706751949299022	1.0126514207274124	NA	11.877921316791564	6.708864485082047	18.279754513209717	0.8208309876124834	1.2974687494263861	1.4447463737322805	NA	0.7274142857142857	0.7353	0.9519500000000001	0.21665000000000012	0.04458670537033434	0.04458670537033434	FALSE	1.3507946176334982
