gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	PTC	IR	codingPotential	domain_identified	signal_peptide_identified	switchConsequencesGene	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	gene_name	gene_biotype	isoform_biotype	disease_category
ENSG00000033867	ENST00000419036	FT	RGC	99.70604500000002	191.40577500000003	26.24635	84.74157500000001	0.1735	0.26705	0.44055	0.01967667494590395	FALSE	0	TRUE	yes	no	TRUE	-1.63652796801692	6.89822978406606	34.9212491903004	9.7552400432269e-4	0.0750533983263192	-0.713294746908678	8.68258250235031	6.83273287837387	0.0479044659966513	0.194571346744061	TRUE	FALSE	FALSE	0.01967667494590395	SLC4A7	protein_coding	protein_coding	Cone or cone-rod dystrophy, autosomal recessive
ENSG00000079841	ENST00000697193	FT	RGC	10.50038	23.168265	1.4310649999999998	11.43423	0.34580000000000005	0.1387	0.4845	6.391404997677589e-5	FALSE	0	TRUE	yes	no	TRUE	-2.89702323829315	3.79577708048184	18.8744436324156	0.0046409602330759	0.165871720646708	-1.42366210836754	7.17862435462164	43.2894444058467	0.00126479251417589	0.0274568386363097	TRUE	FALSE	TRUE	6.391404997677589e-5	RIMS1	protein_coding	protein_coding	Cone or cone-rod dystrophy, autosomal dominant
ENSG00000079841	ENST00000524197	FT	RGC	10.50038	23.168265	1.273255	0.41557	-0.1027	0.1206	0.0179	0.017188307253524462	FALSE	0	TRUE	yes	yes	TRUE	1.74801171740288	1.27016019233314	1.65517771102968	0.244813531740728	0.681730385598465	-1.42366210836754	7.17862435462164	43.2894444058467	0.00126479251417589	0.0274568386363097	TRUE	FALSE	TRUE	0.017188307253524462	RIMS1	protein_coding	retained_intron	Cone or cone-rod dystrophy, autosomal dominant
ENSG00000101680	ENST00000492048	FT	RGC	11.849765	8.725349999999999	0	1.27528	0.1481	0	0.1481	3.828491916015709e-4	FALSE	0	TRUE	yes	no	TRUE	-6.33347665870627	0.929264789094749	9.18703296591359	0.0282160276400069	0.38469421951323	-0.0462949794117176	4.36294742376489	0.0443208165498759	0.841648598588619	0.929573512754578	TRUE	FALSE	FALSE	3.828491916015709e-4	LAMA1	protein_coding	retained_intron	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000103351	ENST00000341633	FT	RGC	20.8814	16.39904	0.232915	2.5415	0.1457	0.01109999999999999	0.1568	4.2962762859026385e-4	FALSE	0	TRUE	yes	no	TRUE	-3.33602104462984	1.81733577666405	8.22750260755294	0.0278904538633261	0.384014875382798	0.129232459350639	5.02867185529794	0.34109631243796	0.584795284960146	0.785500493248769	TRUE	FALSE	FALSE	4.2962762859026385e-4	CLUAP1	protein_coding	protein_coding	Leber congenital amaurosis, autosomal recessive
ENSG00000103351	ENST00000576634	FT	RGC	20.8814	16.39904	18.576635000000003	9.974139999999998	-0.2853000000000001	0.8913500000000001	0.60605	3.820488782244981e-6	FALSE	0	TRUE	yes	no	TRUE	0.947106946391551	4.98491168386092	7.89007079183692	0.0301799038183752	0.395692941021801	0.129232459350639	5.02867185529794	0.34109631243796	0.584795284960146	0.785500493248769	TRUE	FALSE	FALSE	3.820488782244981e-6	CLUAP1	protein_coding	protein_coding	Leber congenital amaurosis, autosomal recessive
ENSG00000103494	ENST00000647211	FT	RGC	12.076315	15.320785	1.409205	0	-0.1162	0.1162	0	0.00882982957403517	FALSE	0	TRUE	yes	no	FALSE	6.50098951126967	1.11939290315061	9.23745450460733	0.0279452712371847	0.384097323838528	-0.397571689663847	5.39764110284934	2.42516741414777	0.180873977846709	0.412581813503392	TRUE	FALSE	FALSE	0.00882982957403517	RPGRIP1L	protein_coding	protein_coding	Syndromic/systemic diseases with retinopathy, autosomal recessive
ENSG00000108370	ENST00000638125	FT	RGC	6.273185	9.411305	2.4184900000000003	0.72868	-0.32289999999999996	0.3988	0.0759	0.00423526882706004	NA	0	FALSE	NA	NA	TRUE	1.83103206013079	2.00386934014857	3.06416923986085	0.129673457205431	0.593038272511504	-0.978645537530077	4.08437060042163	15.7041159489236	0.0109278334257554	0.0872160487068164	TRUE	FALSE	FALSE	0.00423526882706004	RGS9	protein_coding	protein_coding_CDS_not_defined	Other retinopathy, autosomal recessive
ENSG00000110871	ENST00000288532	FT	RGC	23.36922	24.80121	19.74101	13.231455	-0.31145	0.8429500000000001	0.5315000000000001	3.0044486730355445e-5	FALSE	0	TRUE	yes	no	TRUE	0.589822566615894	5.19390066173176	2.5566656552782	0.16001830809054	0.615379139227209	-0.0338449550085698	4.99641561245439	0.0278299429719933	0.874109045860955	0.94571286125221	TRUE	FALSE	FALSE	3.0044486730355445e-5	COQ5	protein_coding	protein_coding	Retinitis pigmentosa, autosomal recessive
ENSG00000115380	ENST00000355426	FT	RGC	23.00373500000001	3.915585	7.744355	0	-0.33694999999999997	0.33694999999999997	0	2.499105544601407e-5	FALSE	1	TRUE	yes	yes	NA	8.9432839862224	3.20297186595278	51.3374033153971	7.4826663198512e-4	0.066788405605177	1.24067922280243	4.35630724306275	18.6265374530806	0.00777403713569706	0.0716778052728196	TRUE	FALSE	FALSE	2.499105544601407e-5	EFEMP1	protein_coding	protein_coding	Macular degeneration, autosomal dominant
ENSG00000118217	ENST00000367942	FT	RGC	38.73879000000001	41.63012499999999	36.515265	32.444215	-0.16515000000000002	0.9428	0.77765	0.01392859262352899	FALSE	0	TRUE	yes	no	NA	0.215476913423163	6.23524682893786	0.688989636863538	0.437706666464428	0.788971640752493	-0.096965297923198	7.55953697801971	0.188780003778093	0.682219625576803	0.843944108618129	TRUE	FALSE	FALSE	0.01392859262352899	ATF6	protein_coding	protein_coding	Cone or cone-rod dystrophy, autosomal recessive
