isoform_id	gene_id	gene_name	iso_value_1	iso_value_2	IF1	IF2
BambuTx34	BambuGene1720	NA	0.6449900000000001	0	1	NA
BambuTx139	BambuGene24963	NA	0.23641666666666666	0	1	NA
ENST00000496761.2	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000496761.2	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000496761.2	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000367429.9	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000367429.9	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000367429.9	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000695969.1	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000695969.1	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000695969.1	ENSG00000000971	CFH	0.012956666666666667	0	0.3333	NA
ENST00000451557.5	ENSG00000004809	SLC22A16	0	0.020515	NA	0.5
ENST00000451557.5	ENSG00000004809	SLC22A16	0	0.020515	NA	0.5
ENST00000451557.5	ENSG00000004809	SLC22A16	0	0.020515	NA	0.5
ENST00000460159.1	ENSG00000004809	SLC22A16	0	0.020515	NA	0.5
ENST00000460159.1	ENSG00000004809	SLC22A16	0	0.020515	NA	0.5
ENST00000460159.1	ENSG00000004809	SLC22A16	0	0.020515	NA	0.5
ENST00000426151.7	ENSG00000004948	CALCR	0.06645	0	0.4	NA
ENST00000426151.7	ENSG00000004948	CALCR	0.06645	0	0.4	NA
ENST00000426151.7	ENSG00000004948	CALCR	0.06645	0	0.4	NA
ENST00000423724.5	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000423724.5	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000423724.5	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000649521.1	ENSG00000004948	CALCR	0.06645	0	0.4	NA
ENST00000649521.1	ENSG00000004948	CALCR	0.06645	0	0.4	NA
ENST00000649521.1	ENSG00000004948	CALCR	0.06645	0	0.4	NA
ENST00000415529.2	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000415529.2	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000415529.2	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000394441.5	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000394441.5	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000394441.5	ENSG00000004948	CALCR	0.025976666666666665	0	0.06666666666666667	NA
ENST00000225275.4	ENSG00000005381	MPO	0.03886666666666667	0	0.5	NA
ENST00000225275.4	ENSG00000005381	MPO	0.03886666666666667	0	0.5	NA
ENST00000225275.4	ENSG00000005381	MPO	0.03886666666666667	0	0.5	NA
ENST00000699292.1	ENSG00000005381	MPO	0.04208	0	0.16665	NA
ENST00000699292.1	ENSG00000005381	MPO	0.04208	0	0.16665	NA
ENST00000699292.1	ENSG00000005381	MPO	0.04208	0	0.16665	NA
ENST00000581022.1	ENSG00000005381	MPO	0.08416333333333333	0	0.33335	NA
ENST00000581022.1	ENSG00000005381	MPO	0.08416333333333333	0	0.33335	NA
ENST00000581022.1	ENSG00000005381	MPO	0.08416333333333333	0	0.33335	NA
ENST00000503631.5	ENSG00000005700	IBTK	0.021646666666666665	0	0.5	NA
ENST00000503631.5	ENSG00000005700	IBTK	0.021646666666666665	0	0.5	NA
ENST00000503631.5	ENSG00000005700	IBTK	0.021646666666666665	0	0.5	NA
ENST00000369751.2	ENSG00000005700	IBTK	0.021646666666666665	0	0.5	NA
ENST00000369751.2	ENSG00000005700	IBTK	0.021646666666666665	0	0.5	NA
ENST00000369751.2	ENSG00000005700	IBTK	0.021646666666666665	0	0.5	NA
ENST00000564935.1	ENSG00000005844	ITGAL	0.04208	0	0.037033333333333335	NA
ENST00000564935.1	ENSG00000005844	ITGAL	0.04208	0	0.037033333333333335	NA
ENST00000564935.1	ENSG00000005844	ITGAL	0.04208	0	0.037033333333333335	NA
ENST00000562020.1	ENSG00000005844	ITGAL	0.04208	0	0.037033333333333335	NA
ENST00000562020.1	ENSG00000005844	ITGAL	0.04208	0	0.037033333333333335	NA
ENST00000562020.1	ENSG00000005844	ITGAL	0.04208	0	0.037033333333333335	NA
ENST00000568012.5	ENSG00000005844	ITGAL	0.08216	0	0.16666666666666666	NA
ENST00000568012.5	ENSG00000005844	ITGAL	0.08216	0	0.16666666666666666	NA
ENST00000568012.5	ENSG00000005844	ITGAL	0.08216	0	0.16666666666666666	NA
ENST00000676652.1	ENSG00000005844	ITGAL	0.37359333333333333	0	0.5382	NA
ENST00000676652.1	ENSG00000005844	ITGAL	0.37359333333333333	0	0.5382	NA
ENST00000676652.1	ENSG00000005844	ITGAL	0.37359333333333333	0	0.5382	NA
ENST00000678574.1	ENSG00000005844	ITGAL	0.07562	0	0.06656666666666666	NA
ENST00000678574.1	ENSG00000005844	ITGAL	0.07562	0	0.06656666666666666	NA
ENST00000678574.1	ENSG00000005844	ITGAL	0.07562	0	0.06656666666666666	NA
ENST00000566149.1	ENSG00000005844	ITGAL	0.03354	0	0.02953333333333333	NA
ENST00000566149.1	ENSG00000005844	ITGAL	0.03354	0	0.02953333333333333	NA
ENST00000566149.1	ENSG00000005844	ITGAL	0.03354	0	0.02953333333333333	NA
ENST00000678203.1	ENSG00000005844	ITGAL	0.0583	0	0.125	NA
ENST00000678203.1	ENSG00000005844	ITGAL	0.0583	0	0.125	NA
ENST00000678203.1	ENSG00000005844	ITGAL	0.0583	0	0.125	NA
ENST00000252172.9	ENSG00000006788	MYH13	0.07478666666666667	0	0.3207	NA
