gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	significant	condition_1	condition_2	label
ENSG00000163914	11.595371105659249	5.936710663059332	32.01398163686515	1.1600425147620071e-4	0.055524585752838806	RHO	protein_coding	3	1.2555146728682296	FALSE	H1_Stage2	H1_Stage3	RHO
ENSG00000119715	8.443302689141074	2.8796913639130093	20.62191821948941	0.0011550187508606103	0.1631627961435697	ESRRB	protein_coding	14	0.787378860726127	FALSE	H1_Stage2	H1_Stage3	ESRRB
ENSG00000135636	8.269990189254289	3.7131480438237223	8.40194505567515	0.012686357234694775	0.3512986401737431	DYSF	protein_coding	2	0.4543235312958842	FALSE	H1_Stage2	H1_Stage3	DYSF
ENSG00000185527	8.16922013219653	7.467840103945502	23.50434821927428	1.8707274798773134e-4	0.06707050312065399	PDE6G	protein_coding	17	1.1734684358435705	FALSE	H1_Stage2	H1_Stage3	PDE6G
ENSG00000135773	8.0581745437248	3.7160436906594256	12.387727382888011	0.0034980599099327845	0.24190390664469996	CAPN9	protein_coding	1	0.6163571179112253	FALSE	H1_Stage2	H1_Stage3	CAPN9
ENSG00000153823	7.9739230302622035	2.672584572081557	22.389881813441296	5.200576757665383e-4	0.11070727772880185	PID1	protein_coding	2	0.9558238283212043	FALSE	H1_Stage2	H1_Stage3	PID1
ENSG00000108100	7.880905576121414	4.097080172280062	8.433815414022893	0.012554494000470836	0.349780012806574	CCNY	protein_coding	10	0.4562050106830008	FALSE	H1_Stage2	H1_Stage3	CCNY
ENSG00000130561	7.858768491615568	5.987211496673623	59.64058246913753	1.4999602059648806e-6	0.004087091569213107	SAG	protein_coding	2	2.3885856320318686	TRUE	H1_Stage2	H1_Stage3	SAG
ENSG00000100053	-7.786867642372229	8.361942213078224	48.39968124624281	5.106925585936623e-6	0.007730750464755617	CRYBB3	protein_coding	22	2.1117783447773806	TRUE	H1_Stage2	H1_Stage3	CRYBB3
ENSG00000022355	7.677125759793999	3.135052723566218	9.22637107478887	0.01057967763758673	0.3355832275108155	GABRA1	protein_coding	5	0.4741997533902091	FALSE	H1_Stage2	H1_Stage3	GABRA1
ENSG00000114779	7.460410887539307	2.341849417356024	6.784242072041917	0.029264671377995183	0.45006050233332723	ABHD14B	protein_coding	3	0.3467290994173745	FALSE	H1_Stage2	H1_Stage3	ABHD14B
ENSG00000105954	7.450553591139589	4.1203513265317255	29.915214039937137	1.5592028075270126e-4	0.059007164027077834	NPVF	protein_coding	7	1.2290952577044656	FALSE	H1_Stage2	H1_Stage3	NPVF
ENSG00000112414	7.430207533062693	3.5533662530572707	14.682464310498656	0.0018970427160418398	0.18728485480691323	ADGRG6	protein_coding	6	0.7274973413633028	FALSE	H1_Stage2	H1_Stage3	ADGRG6
ENSG00000168610	7.38684714495125	2.154058090258023	15.000319672272143	0.003265976435682897	0.2329615861766691	STAT3	protein_coding	17	0.6327156853554259	FALSE	H1_Stage2	H1_Stage3	STAT3
ENSG00000182923	7.376642311258834	4.5662959065094935	6.250520784869804	0.030014883325228097	0.45440865653255763	CEP63	protein_coding	3	0.3425534038628107	FALSE	H1_Stage2	H1_Stage3	CEP63
ENSG00000168582	-7.373010627795892	5.909462550118919	12.054081987042828	0.004258521060888793	0.26199158009381984	CRYGA	protein_coding	2	0.5817126658464817	FALSE	H1_Stage2	H1_Stage3	CRYGA
ENSG00000169946	7.363002163725406	2.4457320869927663	5.985702903274301	0.045770507854942535	0.5109595099138721	ZFPM2	protein_coding	8	0.2916135134028409	FALSE	H1_Stage2	H1_Stage3	ZFPM2
ENSG00000169933	7.273259456269261	2.798463919789655	10.277254010965283	0.007065276600378731	0.2959867095652532	FRMPD4	protein_coding	X	0.5287277892520661	FALSE	H1_Stage2	H1_Stage3	FRMPD4
ENSG00000156194	7.214613573369479	2.6485236709262177	19.97625975799936	0.0012874190044525869	0.17361200989575798	PPEF2	protein_coding	4	0.7604202350866875	FALSE	H1_Stage2	H1_Stage3	PPEF2
ENSG00000161905	7.207453421995055	1.8624844919773076	16.140970766651012	0.005531320820673253	0.27603924857455087	ALOX15	protein_coding	17	0.5590291634873485	FALSE	H1_Stage2	H1_Stage3	ALOX15
ENSG00000173890	7.178746485478654	2.6077238901062216	17.34825278099318	0.0011616846172875998	0.1631627961435697	GPR160	protein_coding	3	0.787378860726127	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000103811	7.1644422163335655	3.9192400491647033	6.767320398281931	0.021196501294800312	0.4088822895425209	CTSH	protein_coding	15	0.38840170020753717	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000164645	7.153862669907304	2.792712737871837	21.130230463012076	0.0014103501650398415	0.178315235632006	TEX47	protein_coding	7	0.7488115481974673	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000182348	7.088375666086989	1.920908948531396	11.21467820839367	0.006722570291081867	0.28892207459211156	ZNF804B	protein_coding	7	0.5392192753683308	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000141255	7.065968268013255	2.496723979267258	5.555417045761274	0.03516706438010882	0.4753713254875987	SPATA22	protein_coding	17	0.32296701856511467	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000185404	7.000721156218117	2.928428018996001	10.034167404362773	0.007598044797938104	0.31016720160024774	SP140L	protein_coding	2	0.5084041282410482	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000004866	6.976990591074776	4.245007694507077	7.006698454002583	0.021671555344677802	0.4098849763629343	ST7	protein_coding	7	0.3873379997177746	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000154263	6.963739964738539	2.3562514172416336	11.962202622126432	0.00436704786932981	0.2632595582820767	ABCA10	protein_coding	17	0.5796158517329664	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000127507	6.8428493066381755	2.4293779106741855	9.179139561353223	0.010732188174071013	0.3355832275108155	ADGRE2	protein_coding	19	0.4741997533902091	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000239389	-6.805503782848902	2.80517356853198	4.733177345324962	0.0463174568103213	0.511851237946826	PCDHA13	protein_coding	5	0.2908562420053646	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000197057	6.749050070102638	1.947719492965283	9.008922045802342	0.011303817030957128	0.3407594217094889	DTHD1	protein_coding	4	0.46755212745257496	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000284638	6.728288208166134	1.7400482176931502	9.305014393944207	0.016510583191276833	0.38447800708545987	SMIM44	protein_coding	19	0.4151284976690527	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000138115	6.726853587588531	3.0223496951397566	13.790270971456051	0.0023904918884961714	0.203550384305449	CYP2C8	protein_coding	10	0.6913280733308685	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000112562	6.714293608304407	1.8653037673143396	14.587586442217809	0.005453077416270898	0.2747441543773063	SMOC2	protein_coding	6	0.5610715391180721	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000155719	6.703411769785658	2.1748310000745943	7.105190781568539	0.022418074657585114	0.4104076766461017	OTOA	protein_coding	16	0.3867845243731873	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000132915	6.671056290711632	6.05237753051369	33.6967589203357	4.953548255102188e-5	0.035717223084949276	PDE6A	protein_coding	5	1.4471223136626503	TRUE	H1_Stage2	H1_Stage3	NA
ENSG00000078098	6.62875938312734	1.7545002189686179	10.98044348820549	0.009441259400616771	0.3283737475213536	FAP	protein_coding	2	0.48363157068277374	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000198542	6.609921872738005	2.566758601007503	6.481123568830355	0.02607190518423848	0.43003966574392327	ITGBL1	protein_coding	13	0.3664914843757322	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000232237	6.605318376410552	2.3976697924554253	13.171301950022873	0.0028201751414836385	0.2208164719975465	ASCL5	protein_coding	1	0.6559685331583479	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000176571	6.568431111357437	2.034942517659805	9.665368449847678	0.008498624991860734	0.31918039508243445	CNBD1	protein_coding	8	0.4959637920362122	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000288637	6.523767736577096	4.766816531852653	6.80113147647555	0.022003116436420382	0.4098849763629343		protein_coding	4	0.3873379997177746	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000196092	6.511680609013784	1.929096224184336	8.508127555516872	0.023513975889035477	0.4161098010980518	PAX5	protein_coding	9	0.38079205466446603	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000064886	6.473631524486456	2.281783237860558	8.620288736102642	0.012749587002351886	0.35153967985240664	CHI3L2	protein_coding	1	0.4540256471211468	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000129214	6.298842889400316	2.3297382370439133	7.834743146238674	0.015328022766565738	0.37691557205878073	SHBG	protein_coding	17	0.42375591954297526	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000196396	6.273052433314381	1.7186250296868533	13.927865932043803	0.0061595210792690595	0.2825498827742817	PTPN1	protein_coding	20	0.5489048685483273	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000182836	6.231506736240768	1.4960679282579161	6.251534953228673	0.04847735283362678	0.516807274170137	PLCXD3	protein_coding	5	0.2866713821845704	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000039523	6.220302083900832	2.5584983324902617	4.864735179373205	0.04645983894300995	0.511851237946826	RIPOR1	protein_coding	16	0.2908562420053646	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000069018	6.214030532019314	4.828153219869442	25.933189585032363	1.148143534473622e-4	0.055524585752838806	TRPC7	protein_coding	5	1.2555146728682296	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000152822	6.175249974180844	2.1534377394661615	3.2741833336215835	0.10137157734814789	0.6363053042637729	GRM1	protein_coding	6	0.19633445645435313	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000156920	6.171844314314182	1.844606140950236	8.13161903317409	0.014890386193429478	0.37567892870237635	ADGRG4	protein_coding	X	0.4251831632142761	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000108511	6.168923369382673	2.5588035154767743	17.92592965628498	0.002359020834956004	0.20341329022430757	HOXB6	protein_coding	17	0.6916206753930173	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000163659	-6.162314990584917	3.828995815137231	6.172932633482278	0.025528160551930988	0.4267431403184144	TIPARP	protein_coding	3	0.3698334512227286	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000135185	6.134714398179362	2.408519955555338	6.745257038627414	0.02137108085116983	0.40945539124403807	TMEM243	protein_coding	7	0.38779340621577196	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000163810	6.134418054644416	3.244192728653695	8.262632309403347	0.012454984778414497	0.3484326747866922	TGM4	protein_coding	3	0.45788112515068197	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000160505	6.096231897210249	1.627564640092037	10.377867963001899	0.008402880523660497	0.31836401449879154	NLRP4	protein_coding	19	0.4970760275795437	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000221946	-6.06004994319436	1.6960716274728302	7.164088146896796	0.02052984515054102	0.4020834253545355	FXYD7	protein_coding	19	0.3956838289747463	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000109991	-6.056431545019433	3.676692822716733	9.25176753512547	0.008969527774298165	0.32478403017264207	P2RX3	protein_coding	11	0.4884053334284292	FALSE	H1_Stage2	H1_Stage3	NA
ENSG00000169744	6.039822529163604	2.054136424415044	15.698999251157021	0.0016921153934133938	0.18472456676136548	LDB2	protein_coding	4	0.733475343328509	FALSE	H1_Stage2	H1_Stage3	NA
