iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00277514	geneComp_00089219	ENST00000312371	AMZ1	RO_D209	RO_D45	AMZ1	protein_coding	protein_coding	5.43573601932355	3.0644877286996883	7.527176804935479	0.3948668465033607	0.3669314346609984	1.293678186843529	NA	3.3811711061051537	0.6021802125488434	5.401283407796264	0.28769310031692924	0.5192980840727537	3.1439424836562093	NA	0.5508571428571428	0.21209999999999998	0.7159	0.5038	0.036261978366543685	0.036261978366543685	FALSE	1.4405485055291227
isoComp_00277944	geneComp_00089285	ENST00000703204	ANKRD18A	RO_D209	RO_D45	ANKRD18A	protein_coding	nonsense_mediated_decay	5.244720953305473	5.0399107794494595	5.23855079248548	2.5240166261051513	0.6820306993835366	0.05566122803012812	NA	2.665218740737261	4.123243440287697	0.3947054744141556	2.5508097088021304	0.3947054744141556	-3.3523300687907573	NA	0.44867142857142855	0.7537	0.06665	-0.68705	0.010269799264723156	0.010269799264723156	TRUE	1.9884380451149954
isoComp_00277950	geneComp_00089286	ENST00000684830	ANKRD18B	RO_D209	RO_D45	ANKRD18B	protein_coding	protein_coding	2.9335470868918905	3.2333700986599174	3.7982082383473674	1.6609345375003464	0.5435513558650273	0.2316187113649836	NA	1.6839751766237738	0.824648776665039	3.438123198001165	0.5101616644331248	0.5089315461403906	2.0465701824883875	NA	0.4902571428571429	0.23635	0.90455	0.6681999999999999	0.010916195293884816	0.010916195293884816	FALSE	1.9619287032789974
isoComp_00284255	geneComp_00090626	ENST00000333511	BSG	RO_D209	RO_D45	BSG	protein_coding	protein_coding	157.73827083829582	217.85093421012124	96.5753062539631	35.76309017328732	41.571601050184874	-1.1735318920764928	NA	64.25292512087958	158.0976047333457	3.6354756230365846	17.207528486716424	0.7062839711758101	-5.438655896162844	NA	0.3502857142857143	0.73245	0.04235	-0.6901	8.819109920957814e-28	8.819109920957814e-28	FALSE	27.05457524433787
isoComp_00284257	geneComp_00090626	ENST00000353555	BSG	RO_D209	RO_D45	BSG	protein_coding	protein_coding	157.73827083829582	217.85093421012124	96.5753062539631	35.76309017328732	41.571601050184874	-1.1735318920764928	NA	73.1046724676104	44.718583461794516	74.14614248856843	21.132075659837003	38.34491334906268	0.7293691292604638	NA	0.4948857142857143	0.19455	0.7326	0.53805	8.242087673989006e-4	8.819109920957814e-28	FALSE	3.0839627700435206
isoComp_00284386	geneComp_00090668	ENST00000499685	BTG1-DT	RO_D209	RO_D45	BTG1-DT	lncRNA	lncRNA	6.242427932840997	6.113821674727178	6.6442723405223045	2.3399799872922147	0.4604249502458617	0.11984864058407622	NA	1.6861555539803583	3.6130817758545732	0.32546580265490105	1.7261609321370914	0.325465802654901	-3.4329797580719497	NA	0.27075714285714286	0.5658000000000001	0.05265	-0.5131500000000001	0.003973251941958819	0.003973251941958819	NA	2.400853895671201
isoComp_00292146	geneComp_00092484	ENST00000521621	CLK4	RO_D209	RO_D45	CLK4	protein_coding	nonsense_mediated_decay	42.4585541901404	50.79991570289683	39.60608753880425	6.751164541464354	9.213769130630853	-0.3590236630484024	NA	10.362340677082752	28.589076875354195	1.5338354976896416	4.117548032958815	0.7444245488613304	-4.211377639712642	NA	0.21675714285714287	0.56195	0.03635	-0.5256	3.4678845728490694e-23	3.4678845728490694e-23	TRUE	22.459935366273385
isoComp_00292312	geneComp_00092517	ENST00000242285	CLTA	RO_D209	RO_D45	CLTA	protein_coding	protein_coding	69.88448700660875	101.77089285638033	39.37744093039811	25.036119807123434	3.250746560270794	-1.3696591615536762	NA	27.63079136597433	66.20491453354867	2.9153043459675274	25.007146743343995	0.6370442994165557	-4.500497578222977	NA	0.31710000000000005	0.6281000000000001	0.0732	-0.5549000000000001	1.8972951022437613e-7	1.8972951022437613e-7	FALSE	6.721865114388857
isoComp_00293034	geneComp_00092662	ENST00000462395	COBL	RO_D209	RO_D45	COBL	protein_coding	retained_intron	3.6140982017322334	7.425355388592795	1.9285409721037972	0.751301295903957	0.3497190744471747	-1.9394304730521312	NA	1.1235014813008983	1.8333342065240181	1.7658083567930145	0.05358663719346334	0.18698645913639197	-0.053841767056509074	NA	0.35678571428571426	0.24875	0.92855	0.6798	0.01591835286005727	0.01591835286005727	NA	1.7981018725780364
isoComp_00297390	geneComp_00093601	ENST00000669174	DDX11-AS1	RO_D209	RO_D45	DDX11-AS1	lncRNA	lncRNA	4.058849186868656	6.834814004269228	3.462375845450122	1.1740514731167835	1.094144247651822	-0.9790882276553743	NA	2.1513254359475322	5.250740515340379	0	0.533439320883677	0	-9.039122081044157	NA	0.47459999999999997	0.7777499999999999	0	-0.7777499999999999	2.09877711773017e-5	2.09877711773017e-5	NA	4.6780336794163775
