gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	DTE_0.5	DGE_0.5	isoform_biotype	gene_name	gene_biotype	log10DTE_qval
ENSG00000003756	ENST00000475128	Stage_1	Stage_3	170.18587054907013	197.08394257220425	4.282602555567791	7.141797792005395	0.01015	0.0266	0.03675	0.7853476914672247	0.7384431603977439	2.1694618910333965	0.9722052585199406	0.3578715364920882	0.6378189703074911	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.7853476914672247	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.1953025679131559
ENSG00000003756	ENST00000479275	Stage_1	Stage_3	170.18587054907013	197.08394257220425	0.20742422926004944	4.0715969270814965	0.0219	0.00125	0.02315	0.36763655447655313	4.183418059186725	0.8431876387414275	5.434443604486848	0.05353883606536328	0.26302129271456987	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.36763655447655313	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.5800090920648906
ENSG00000003756	ENST00000471995	Stage_1	Stage_3	170.18587054907013	197.08394257220425	1.9111125214741664	0.946238503711272	-0.0066	0.01205	0.00545	0.7944575916558081	-1.000600214801005	0.5960765543512461	0.4510493168223303	0.523965961208239	0.7669708487728545	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.7944575916558081	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.11522114251475225
ENSG00000003756	ENST00000464988	Stage_1	Stage_3	170.18587054907013	197.08394257220425	0.13265299919844825	0.35376969681691345	0.001	7.999999999999999e-4	0.0018	0.7326494281315259	1.30132782293879	-0.5678704091091634	1.2993823207510244	0.2928417480430603	0.5778622117524282	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.7326494281315259	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.23817570450226322
ENSG00000003756	ENST00000469838	Stage_1	Stage_3	170.18587054907013	197.08394257220425	26.217664723664313	15.24649064768255	-0.07985	0.152	0.07214999999999999	0.4838401360021341	-0.7791755346018903	4.462995500988231	1.3900328532088722	0.27796135802785227	0.5633508390282796	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.4838401360021341	FALSE	FALSE	protein_coding	RBM5	protein_coding	0.249221054528605
ENSG00000003756	ENST00000492472	Stage_1	Stage_3	170.18587054907013	197.08394257220425	0.0647998448215383	0.9975187800829448	0.00535	3.5e-4	0.0057	0.6176364508127308	3.5869016390384028	-0.538302326513123	3.2184151312719895	0.1171041075661743	0.3717083102086781	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.6176364508127308	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.4297977293604798
ENSG00000003756	ENST00000464087	Stage_1	Stage_3	170.18587054907013	197.08394257220425	18.3427456048083	25.994697129781812	0.0257	0.10815	0.13385	0.6414222739552963	0.5052251697493694	4.882156408444276	3.9917001311108176	0.08703953764539865	0.3259863372616547	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.6414222739552963	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.4868006016995914
ENSG00000003756	ENST00000347869	Stage_1	Stage_3	170.18587054907013	197.08394257220425	119.02686807027553	142.33183309504187	0.02234999999999998	0.6988	0.72115	0.7436837397917002	0.2604460187593253	7.171186482333295	2.1737056442417084	0.1850711629983433	0.4600084572755252	-0.0892670366728431	7.4424292892487935	0.1731060684606764	0.6887818222556004	0.7776802677973241	FALSE	FALSE	FALSE	0.7436837397917002	FALSE	FALSE	protein_coding	RBM5	protein_coding	0.33723418372205927
ENSG00000004487	ENST00000686771	Stage_1	Stage_3	248.6452379343232	148.98223423174764	0.5257068738247166	0.8663445949616422	0.0037	0.00215	0.00585	0.6283074276944142	0.7101298427128346	-0.2607434351880744	0.2082349296365703	0.6623562338423511	0.8505887753547648	-0.0516355443502953	8.897249361791063	0.01585709245220146	0.903034722385666	0.9352170790020834	FALSE	FALSE	FALSE	0.6283074276944142	FALSE	FALSE	protein_coding	KDM1A	protein_coding	0.07028035267495993
ENSG00000004487	ENST00000686934	Stage_1	Stage_3	248.6452379343232	148.98223423174764	0.749390978847521	0.6065520284834499	0.00115	0.003	0.00415	0.9360404294811452	-0.2992362118952037	-0.327833992002489	0.06607336123481397	0.8047380879631594	0.9209192564554576	-0.0516355443502953	8.897249361791063	0.01585709245220146	0.903034722385666	0.9352170790020834	FALSE	FALSE	FALSE	0.9360404294811452	FALSE	FALSE	nonsense_mediated_decay	KDM1A	protein_coding	0.03577844582167756
