gene_id	isoform_id	condition_1	condition_2	gene_value_1	gene_value_2	iso_value_1	iso_value_2	dIF	IF1	IF2	isoform_switch_q_value	DTE_log2FC	DTE_logCPM	DTE_F	DTE_pval	DTE_qval	DGE_log2FC	DGE_logCPM	DGE_F	DGE_pval	DGE_qval	DTU	DTE	DGE	DTU_qval	DTE_0.5	DGE_0.5	isoform_biotype	gene_name	gene_biotype	log10DTE_qval
ENSG00000003756	ENST00000464988	Stage_1	Stage_2	170.18587054907013	223.466395108637	0.13265299919844825	0.5615044089861323	0.0017	7.999999999999999e-4	0.0025	0.4898361397784963	1.9429226447066237	-0.5678704091091634	3.1758257935595737	0.11914205943175936	0.4353841564073224	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.4898361397784963	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.36112737894689384
ENSG00000003756	ENST00000469838	Stage_1	Stage_2	170.18587054907013	223.466395108637	26.217664723664313	22.71510615774944	-0.05013333333333333	0.152	0.10186666666666666	0.2292085692933909	-0.2059492540053397	4.462995500988231	0.11877974908520424	0.7407636994751733	0.9084527060068894	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.2292085692933909	FALSE	FALSE	protein_coding	RBM5	protein_coding	0.04169767711199411
ENSG00000003756	ENST00000471995	Stage_1	Stage_2	170.18587054907013	223.466395108637	1.9111125214741664	0.8695283253183437	-0.00811666666666666	0.01205	0.00393333333333333	0.6770233109643685	-1.1006730420942663	0.5960765543512461	0.6454969129085278	0.4488672803831375	0.7409036579432243	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.6770233109643685	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.1302382610407293
ENSG00000003756	ENST00000479275	Stage_1	Stage_2	170.18587054907013	223.466395108637	0.20742422926004944	0.5248123895308235	0.00108333333333333	0.00125	0.00233333333333333	0.9482299365016404	1.2451013350685636	0.8431876387414275	0.5221310077478329	0.49400418838477855	0.7705226040581041	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.9482299365016404	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.11321461629181923
ENSG00000003756	ENST00000492472	Stage_1	Stage_2	170.18587054907013	223.466395108637	0.0647998448215383	0.1481241328806512	2.833333333333333e-4	3.5e-4	6.333333333333333e-4	0.9465586374179616	0.9632644509189858	-0.538302326513123	0.19586471417407383	0.6717998041128753	0.8746541983743699	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.9465586374179616	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.058163614887767834
ENSG00000003756	ENST00000347869	Stage_1	Stage_2	170.18587054907013	223.466395108637	119.02686807027553	158.59836738475485	0.01113333333333332	0.6988	0.7099333333333333	0.9020980372110556	0.4147550177163235	7.171186482333295	6.475937059751955	0.03930178656040001	0.2975965079674159	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.9020980372110556	FALSE	FALSE	protein_coding	RBM5	protein_coding	0.5263721691590207
ENSG00000003756	ENST00000464087	Stage_1	Stage_2	170.18587054907013	223.466395108637	18.3427456048083	38.02491212144567	0.06165000000000001	0.10815	0.1698	0.11728578366240884	1.0516930465173149	4.882156408444276	19.499206564886823	0.00331378394601483	0.1166167252461114	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.11728578366240884	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.9332391583146654
ENSG00000003756	ENST00000475128	Stage_1	Stage_2	170.18587054907013	223.466395108637	4.282602555567791	2.0240401879711114	-0.01759999999999999	0.0266	0.009	0.4370581610374181	-1.0739953533015305	2.1694618910333965	2.428419425132004	0.1643180170463545	0.4872323153186235	0.2676407471769002	7.4424292892487935	1.8373380258574177	0.21388750573161663	0.4143734013322438	FALSE	FALSE	FALSE	0.4370581610374181	FALSE	FALSE	retained_intron	RBM5	protein_coding	0.3122639151634826
ENSG00000004487	ENST00000690627	Stage_1	Stage_2	248.6452379343232	139.3830821724589	0.9819513302258476	0.3239971188743272	-0.00136666666666666	0.0039	0.00253333333333333	0.8309432358357571	-1.5827921268648024	-0.23373878421650984	0.7358711809018087	0.42016073969466217	0.7190184589757415	-0.1784816655728825	8.897249361791063	0.22874330345570928	0.6458133562716004	0.7890639646713701	FALSE	FALSE	FALSE	0.8309432358357571	FALSE	FALSE	protein_coding	KDM1A	protein_coding	0.14325996006440267
ENSG00000004487	ENST00000690391	Stage_1	Stage_2	248.6452379343232	139.3830821724589	2.6191707573957324	2.0102576116289623	0.00425	0.01045	0.0147	0.7447996269555438	-0.3791471122745058	1.0541223766796688	0.2718719137462726	0.6186065005422073	0.8467781638009014	-0.1784816655728825	8.897249361791063	0.22874330345570928	0.6458133562716004	0.7890639646713701	FALSE	FALSE	FALSE	0.7447996269555438	FALSE	FALSE	retained_intron	KDM1A	protein_coding	0.07223034982958416
