gene_id	iso_ref	gene_ref	isoform_id	condition_1	condition_2	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	ensembl_gene_name.x	ensembl_gene_name.y	ensembl_gene_name	gene_name	neg_log_10_q
ENSG00000015592	isoComp_00001594	geneComp_00000315	ENST00000350889.9	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	7.151656485411466	10.029456215660787	8.210326063615677	0.23847731087067722	1.0254038296012735	-0.2884136028088737	NA	0.05184285714285714	0.062099999999999995	0.059333333333333335	-0.0027666666666666603	1	0.01636695797876252	FALSE	STMN4	STMN4	STMN4	STMN4	-0
ENSG00000015592	isoComp_00001595	geneComp_00000315	transcript10065.chr8.nic	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	11.353668412050625	9.299885585512603	13.747738471419805	2.2624356903866367	1.0564669413947274	0.5634079931081201	NA	0.08977142857142857	0.0556	0.09986666666666666	0.04426666666666666	0.8326294847831898	0.01636695797876252	NA	STMN4	STMN4	STMN4	STMN4	0.07954821409311329
ENSG00000015592	isoComp_00001594	geneComp_00000315	ENST00000350889.9	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	7.151656485411466	10.029456215660787	8.210326063615677	0.23847731087067722	1.0254038296012735	-0.2884136028088737	NA	0.05184285714285714	0.062099999999999995	0.059333333333333335	-0.0027666666666666603	1	0.01636695797876252	FALSE	STMN4	STMN4	STMN4	STMN4	-0
ENSG00000015592	isoComp_00001596	geneComp_00000315	transcript10317.chr8.nnic	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	28.102324836060383	28.511969201137887	41.23937967308243	3.1871061783085484	0.775493100740869	0.5322988324868266	NA	0.20385714285714288	0.1741	0.29883333333333334	0.12473333333333333	0.06389302915836695	0.01636695797876252	NA	STMN4	STMN4	STMN4	STMN4	1.194546521547338
ENSG00000015592	isoComp_00001594	geneComp_00000315	ENST00000350889.9	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	7.151656485411466	10.029456215660787	8.210326063615677	0.23847731087067722	1.0254038296012735	-0.2884136028088737	NA	0.05184285714285714	0.062099999999999995	0.059333333333333335	-0.0027666666666666603	1	0.01636695797876252	FALSE	STMN4	STMN4	STMN4	STMN4	-0
ENSG00000015592	isoComp_00001595	geneComp_00000315	transcript10065.chr8.nic	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	11.353668412050625	9.299885585512603	13.747738471419805	2.2624356903866367	1.0564669413947274	0.5634079931081201	NA	0.08977142857142857	0.0556	0.09986666666666666	0.04426666666666666	0.8326294847831898	0.01636695797876252	NA	STMN4	STMN4	STMN4	STMN4	0.07954821409311329
ENSG00000015592	isoComp_00001593	geneComp_00000315	ENST00000265770.11	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	85.70096442864467	117.13192651445485	74.776877364958	20.473433745587588	0.809671599304913	-0.6474004743520538	NA	0.6545142857142857	0.7081	0.5419666666666667	-0.16613333333333324	0.01636695797876252	0.01636695797876252	FALSE	STMN4	STMN4	STMN4	STMN4	1.7860320326103503
ENSG00000015592	isoComp_00001593	geneComp_00000315	ENST00000265770.11	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	85.70096442864467	117.13192651445485	74.776877364958	20.473433745587588	0.809671599304913	-0.6474004743520538	NA	0.6545142857142857	0.7081	0.5419666666666667	-0.16613333333333324	0.01636695797876252	0.01636695797876252	FALSE	STMN4	STMN4	STMN4	STMN4	1.7860320326103503
ENSG00000015592	isoComp_00001595	geneComp_00000315	transcript10065.chr8.nic	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	11.353668412050625	9.299885585512603	13.747738471419805	2.2624356903866367	1.0564669413947274	0.5634079931081201	NA	0.08977142857142857	0.0556	0.09986666666666666	0.04426666666666666	0.8326294847831898	0.01636695797876252	NA	STMN4	STMN4	STMN4	STMN4	0.07954821409311329
ENSG00000015592	isoComp_00001596	geneComp_00000315	transcript10317.chr8.nnic	RO_D100	RO_D200	NA	NA	132.30861416216715	164.97323751676612	137.9743215730759	26.161452925153466	1.5707766659548261	-0.25781510194480356	NA	28.102324836060383	28.511969201137887	41.23937967308243	3.1871061783085484	0.775493100740869	0.5322988324868266	NA	0.20385714285714288	0.1741	0.29883333333333334	0.12473333333333333	0.06389302915836695	0.01636695797876252	NA	STMN4	STMN4	STMN4	STMN4	1.194546521547338
