iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00214800	geneComp_00053647	ENST00000549077	EIF4B	RO_D209	RO_D45	EIF4B	protein_coding	nonsense_mediated_decay	221.052694361305	149.25698419231276	352.12372967256226	18.549031138039695	10.990690115945057	1.238228328169094	NA	54.345415188197734	21.668089951202028	128.23782909723965	13.315311454260756	22.346263776838896	2.564624852900798	NA	0.21131250000000001	0.1362	0.36255000000000004	0.22635000000000005	0.002852498410650967	1.1893104267891462e-4	TRUE	2.5447745888889615
isoComp_00224434	geneComp_00058583	ENST00000426200	FGD5-AS1	RO_D209	RO_D45	FGD5-AS1	lncRNA	lncRNA	69.85314418472034	80.94212207847858	93.07478063659127	0.5601884452217475	1.2134372153069604	0.2014764065751939	NA	5.485739239228757	0.023123196161545567	19.33127950911775	0.023123196161545564	0.37292759321536373	9.189625633394101	NA	0.0642625	3e-4	0.2077	0.2074	0.03661398496373655	0.03661398496373655	NA	1.4363530011491021
isoComp_00226191	geneComp_00059005	ENST00000305124	GAP43	RO_D209	RO_D45	GAP43	protein_coding	protein_coding	999.2559796032356	75.71956764465791	491.1642687187208	4.558653702856205	98.60613869814696	2.6973063866167624	NA	974.2481143587555	64.41701293141699	480.4572259104818	2.555539059674768	93.08309114797844	2.898700410983203	NA	0.94835	0.85585	0.97965	0.12380000000000002	1.2766893557089793e-6	1.2766893557089793e-6	FALSE	5.893914762496483
isoComp_00228973	geneComp_00059632	ENST00000361066	GSTM3	RO_D209	RO_D45	GSTM3	protein_coding	protein_coding	38.03108320503937	41.40645082571109	48.29358800025898	11.575735379241772	1.8036627618291445	0.2219264293211947	NA	7.779611988477839	0.5416195021572975	26.823670815406004	0.09837060434190159	1.9284953841766495	5.604227153580544	NA	0.1857875	0.0135	0.5577000000000001	0.5442000000000001	0.004041266179583005	0.004041266179583005	FALSE	2.3934825436387723
isoComp_00248686	geneComp_00064345	ENST00000368009	NIT1	RO_D209	RO_D45	NIT1	protein_coding	protein_coding	50.862020908358375	44.385641883885725	70.27225611818403	2.3447066197264483	6.041420085425336	0.6627424430012961	NA	37.709676541769845	23.971088268901063	49.16545259452987	9.24311938514529	4.280152368687073	1.0360412004840893	NA	0.74775	0.53055	0.71015	0.17959999999999998	0.006608191484139189	0.006608191484139189	FALSE	2.1799173810478214
isoComp_00251088	geneComp_00064841	ENST00000277415	OLFM1	RO_D209	RO_D45	OLFM1	protein_coding	protein_coding	237.21991228673994	239.29871758488605	123.13562097712233	135.82465570141704	14.539846922529511	-0.9585076256833841	NA	70.52291067105027	49.4605179949194	55.18942229223454	8.50809251440483	0.2557522497167888	0.15808416236326375	NA	0.34113750000000004	0.27515	0.45480000000000004	0.17965000000000003	0.011211971545958604	0.011211971545958604	FALSE	1.9503180130745097
isoComp_00251536	geneComp_00065054	ENST00000235532	OSCP1	RO_D209	RO_D45	OSCP1	protein_coding	protein_coding	21.613995395229367	34.72166324520998	19.614612834680067	4.90298497217988	5.872523981421716	-0.8235873087991445	NA	10.911649387229431	13.047461267939276	12.035602200404554	4.46534647940337	1.7725595376697934	-0.11636790369678665	NA	0.5788	0.40195000000000003	0.6443	0.24234999999999995	0.03205001500941497	0.03205001500941497	FALSE	1.4941717627596858
isoComp_00255607	geneComp_00065956	ENST00000227214	PLEKHB1	RO_D209	RO_D45	PLEKHB1	protein_coding	protein_coding	116.82856715665835	425.47236022631137	32.932764373122616	77.38849207924667	4.582319118732835	-3.691065793291694	NA	22.55445387447062	60.797467277274876	24.30086915525846	5.978734952963719	2.9092338985294166	-1.3226470272427608	NA	0.53745	0.14515	0.7399	0.59475	0.015174426783567266	2.7620170112365057e-4	FALSE	1.8188877054873391
isoComp_00261598	geneComp_00067161	ENST00000261973	RBM25	RO_D209	RO_D45	RBM25	protein_coding	protein_coding	106.82133616367005	164.97893803437748	72.81990673745194	32.63961410350052	9.835847801157186	-1.1797663969417076	NA	45.89188346983134	32.03457298302679	42.68475687132724	3.842614166035918	4.013673877662466	0.41397886555461855	NA	0.4824	0.19724999999999998	0.5894999999999999	0.39224999999999993	0.03600867405054046	0.0014622924797042837	FALSE	1.4435928703847756
isoComp_00262033	geneComp_00067261	ENST00000233596	REEP6	RO_D209	RO_D45	REEP6	protein_coding	protein_coding	102.7336893910205	280.4606536186694	71.20881596142839	72.3141902697782	1.260052241798945	-1.9775194700723064	NA	41.71234741984535	68.33952312618052	67.84292499074813	3.8234704923866403	0.6664670656539187	-0.010520263797082083	NA	0.563575	0.2573	0.9529000000000001	0.6956000000000001	2.950649061521793e-7	2.950649061521793e-7	FALSE	6.530082440689052
