iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00003120	geneComp_00000755	ENST00000280772	ENSG00000151150	FT	RGC	ANK3	protein_coding	protein_coding	65.74797029314354	39.470404192637865	92.0255363936492	6.846696035411682	0.8136508363991765	1.221054256486863	NA	28.22753587861427	2.9127958562452316	53.542275900983306	2.056659016316543	0.6661283679148369	4.195526916703743	NA	0.324275	0.06675	0.5818	0.51505	0.08076802033763893	0.0017598658504632018	FALSE	1.0927605617512812
isoComp_00003121	geneComp_00000755	ENST00000355288	ENSG00000151150	FT	RGC	ANK3	protein_coding	protein_coding	65.74797029314354	39.470404192637865	92.0255363936492	6.846696035411682	0.8136508363991765	1.221054256486863	NA	11.212531465877115	21.485918799349292	0.9391441324049377	4.003992709367688	0.007298267041779605	-4.501291781956186	NA	0.27665	0.5431	0.0102	-0.5329	0.0017598658504632018	0.0017598658504632018	FALSE	2.7545204359495075
isoComp_00021653	geneComp_00005426	ENST00000618139	ENSG00000104529	FT	RGC	EEF1D	protein_coding	protein_coding	69.24056513359264	59.328504461729764	79.15262580545553	0.12375067597053045	0.02660326287440995	0.41585090072492364	NA	32.511799721504175	2.0442695424471427	62.979329900561204	0.10118534671442303	0.04448450147727811	4.938410067053682	NA	0.415075	0.03445	0.7957000000000001	0.7612500000000001	8.089331951527294e-9	8.089331951527294e-9	FALSE	8.092087342633096
isoComp_00022501	geneComp_00005635	ENST00000396045	ENSG00000155849	FT	RGC	ELMO1	protein_coding	protein_coding	12.724777147328393	10.889940759210669	14.559613535446115	3.96707024891365	0.042061698440183364	0.41864231584653855	NA	5.811160519475115	0	11.62232103895023	0	0.0030530305393670076	10.1839232763388	NA	0.39912499999999995	0	0.7982499999999999	0.7982499999999999	0.025567032345425553	0.025567032345425553	FALSE	1.5923196791227778
isoComp_00035930	geneComp_00016219	ENST00000493793	ENSG00000085832	FT	RGC	EPS15	protein_coding	protein_coding	53.26465864775794	21.972264011087695	84.55705328442818	5.986101787780451	0.033493415680368344	1.9437557283062072	NA	31.546712835794352	2.3471787084508464	60.74624696313786	0.47513687552920775	0.18452980556111953	4.687899709260226	NA	0.42007500000000003	0.12175	0.7184	0.59665	0.046894854096263656	0.046894854096263656	FALSE	1.32887481102074
isoComp_00036462	geneComp_00016334	ENST00000309244	ENSG00000105379	FT	RGC	ETFB	protein_coding	protein_coding	213.8060109775948	139.20001551268777	288.4120064425018	4.991609810697213	0.06340344719851032	1.0509182355126705	NA	109.3759607828442	120.64049521827687	98.11142634741154	6.1967540916616235	0.10567210148402494	-0.29819372623215706	NA	0.6031500000000001	0.86615	0.34015	-0.526	3.1612361690874965e-5	3.1612361690874965e-5	FALSE	4.500143057751017
isoComp_00036463	geneComp_00016334	ENST00000354232	ENSG00000105379	FT	RGC	ETFB	protein_coding	protein_coding	213.8060109775948	139.20001551268777	288.4120064425018	4.991609810697213	0.06340344719851032	1.0509182355126705	NA	103.50055292751018	17.80999811751915	189.19110773750123	0.7811806638719235	0.16526362813903006	3.4083514458466357	NA	0.392125	0.1283	0.65595	0.5276500000000001	3.1612361690874965e-5	3.1612361690874965e-5	FALSE	4.500143057751017
isoComp_00068303	geneComp_00025981	ENST00000239940	ENSG00000070087	FT	RGC	PFN2	protein_coding	protein_coding	344.9977507645472	152.45710267258494	537.5383988565095	20.974763969125274	4.22246389503357	1.8178966647712482	NA	266.98126978207915	36.29543268522892	497.6671068789294	14.420922353634396	4.253067978693224	3.7769526726440112	NA	0.577625	0.2294	0.9258500000000001	0.69645	3.1612361690874965e-5	3.097695887892465e-9	FALSE	4.500143057751017
isoComp_00068305	geneComp_00025981	ENST00000452853	ENSG00000070087	FT	RGC	PFN2	protein_coding	protein_coding	344.9977507645472	152.45710267258494	537.5383988565095	20.974763969125274	4.22246389503357	1.8178966647712482	NA	61.102415209793435	106.22186852506027	15.982961894526593	8.997804494185488	0.029871933450237975	-2.731707569906559	NA	0.365825	0.7019	0.02975	-0.67215	3.097695887892465e-9	3.097695887892465e-9	FALSE	8.508961220757921
isoComp_00072381	geneComp_00026958	ENST00000378567	ENSG00000067606	FT	RGC	PRKCZ	protein_coding	protein_coding	45.83587131217166	53.68025815882506	37.99148446551827	1.8404069835995853	0.16100359736611833	-0.498604565657482	NA	26.992554906059972	42.95032412559971	11.034785686520237	0.7681241220426712	0.0043987215313334715	-1.959639453310766	NA	0.5455	0.80055	0.29045	-0.5101	0.017711671767896082	7.567546464186792e-5	FALSE	1.7517404447214706
isoComp_00072382	geneComp_00026958	ENST00000400921	ENSG00000067606	FT	RGC	PRKCZ	protein_coding	protein_coding	45.83587131217166	53.68025815882506	37.99148446551827	1.8404069835995853	0.16100359736611833	-0.498604565657482	NA	12.854910821997182	0.5167981695217796	25.193023474472582	0.42237871724339415	0.15665746717961504	5.580202673799404	NA	0.3365	0.0099	0.6631	0.6532	7.567546464186792e-5	7.567546464186792e-5	FALSE	4.121044903826562
isoComp_00080808	geneComp_00030193	ENST00000226328	ENSG00000018189	FT	RGC	RUFY3	protein_coding	protein_coding	374.8738513626846	325.16527221498166	424.5824305103875	39.85698233474823	0.766571334361231	0.38486109900790133	NA	138.4219079252993	25.35156743995087	251.4922484106478	6.332293477330823	1.2940457980245554	3.3098554803627898	NA	0.33695	0.0816	0.5923	0.5107	0.02923216455863401	0.0041734211921871925	FALSE	1.5341390251808662
isoComp_00096158	geneComp_00034167	ENST00000301072	ENSG00000167553	FT	RGC	TUBA1C	protein_coding	protein_coding	25.868977510097245	26.417227008277514	25.32072801191698	0.9125994246680217	0.10064576323352624	-0.06113651078114385	NA	14.210300604610502	22.736680116511828	5.683921092709179	1.3547898558009077	0.007986011073498387	-1.9981615937567097	NA	0.542225	0.85995	0.22449999999999998	-0.6354500000000001	0.025567032345425553	0.025567032345425553	FALSE	1.5923196791227778
