gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype
ENSG00000169085	ENSG00000169085.14	-3.64187373184534	6.27099237888807	368.450107578544	2.08842856393155e-07	0.00337434323968936	VXN	protein_coding
ENSG00000187416	ENSG00000187416.13	4.53728666350568	4.95593170531777	312.597283806095	4.14145174043514e-07	0.00337434323968936	LHFPL3	protein_coding
ENSG00000228740	ENSG00000228740.3	4.97308554039639	4.65746204654016	298.094611965667	4.8816857603376e-07	0.00337434323968936	GABRG3-AS1	lncRNA
ENSG00000264084	ENSG00000264084.1	-9.03928886602111	6.96567984437211	312.521362713497	4.14493712745691e-07	0.00337434323968936	MIR5688	miRNA
ENSG00000139445	ENSG00000139445.18	-4.03557262632521	6.20730565643022	261.076239084089	7.71853324290564e-07	0.00426819451266196	FOXN4	protein_coding
ENSG00000002933	ENSG00000002933.9	-2.11761822505683	4.92592768238523	124.828657325196	8.85919703425126e-06	0.00893765692937107	TMEM176A	protein_coding
ENSG00000011347	ENSG00000011347.10	-2.76151295941791	7.04558169575969	131.031635280067	8.12737233178536e-06	0.00893765692937107	SYT7	protein_coding
ENSG00000047617	ENSG00000047617.17	3.1213365334291	6.49427126027101	129.761607971818	8.39865025706697e-06	0.00893765692937107	ANO2	protein_coding
ENSG00000070729	ENSG00000070729.14	4.95101306446279	6.11276493853169	151.160272437626	5.01235319329186e-06	0.00893765692937107	CNGB1	protein_coding
ENSG00000079819	ENSG00000079819.20	1.65608003557668	7.93175019846898	120.66798035848	9.93962320629912e-06	0.00893765692937107	EPB41L2	protein_coding
ENSG00000095777	ENSG00000095777.17	2.37385184196881	6.6232532153668	162.01977261322	3.81171622439682e-06	0.00893765692937107	MYO3A	protein_coding
ENSG00000104237	ENSG00000104237.11	4.41428719452514	6.988556165743	182.343611810438	2.64703561887709e-06	0.00893765692937107	RP1	protein_coding
ENSG00000111249	ENSG00000111249.14	-3.62601697488038	6.98908926684313	166.686962009965	3.59518028219475e-06	0.00893765692937107	CUX2	protein_coding
ENSG00000114349	ENSG00000114349.10	6.3177185161982	6.09228313463681	140.512447331413	6.41942011646219e-06	0.00893765692937107	GNAT1	protein_coding
ENSG00000116016	ENSG00000116016.14	3.73154861151406	5.04315287189369	141.776846529537	6.22780506913062e-06	0.00893765692937107	EPAS1	protein_coding
ENSG00000118985	ENSG00000118985.16	-1.81810130800945	6.4206317330285	154.237821926801	4.30297545419391e-06	0.00893765692937107	ELL2	protein_coding
ENSG00000120500	ENSG00000120500.19	2.88032320694921	5.71836680059566	191.873040789221	2.22400576368045e-06	0.00893765692937107	ARR3	protein_coding
ENSG00000130203	ENSG00000130203.10	2.12406218794439	7.02001272030113	125.022042717862	9.40733284843516e-06	0.00893765692937107	APOE	protein_coding
ENSG00000130208	ENSG00000130208.10	3.79064457709805	4.33587507077408	126.917383267377	9.04966351893277e-06	0.00893765692937107	APOC1	protein_coding
ENSG00000137766	ENSG00000137766.18	3.03472451558117	3.72893777567138	119.577345233145	1.02504043078196e-05	0.00893765692937107	UNC13C	protein_coding
ENSG00000144834	ENSG00000144834.14	-2.23437705948484	6.43839905263723	123.712036636344	9.41679435600962e-06	0.00893765692937107	TAGLN3	protein_coding
ENSG00000149489	ENSG00000149489.9	4.18286371019855	5.91934200654042	138.913619620619	6.67268886257893e-06	0.00893765692937107	ROM1	protein_coding
ENSG00000165521	ENSG00000165521.16	1.49168591400544	5.4458722983591	119.256690875516	1.03441361980496e-05	0.00893765692937107	EML5	protein_coding
ENSG00000167371	ENSG00000167371.21	-1.83145107671817	6.34265461981025	134.426322793873	6.88512002454519e-06	0.00893765692937107	PRRT2	protein_coding
ENSG00000176840	ENSG00000176840.14	-2.36848213977868	5.09184247652134	123.483447309734	9.19504693716814e-06	0.00893765692937107	MIR7-3HG	lncRNA
ENSG00000177803	ENSG00000177803.7	5.22160916953664	4.76972651414664	162.389703674968	3.9293808264494e-06	0.00893765692937107	YWHAQP4	processed_pseudogene
ENSG00000179774	ENSG00000179774.9	-5.30874275895114	6.82260770598588	134.197322529163	7.49848698458571e-06	0.00893765692937107	ATOH7	protein_coding
ENSG00000182667	ENSG00000182667.15	2.40275138909054	6.14160624312951	151.417073258562	4.98357324654364e-06	0.00893765692937107	NTM	protein_coding
ENSG00000184144	ENSG00000184144.12	-4.41799452146171	6.60844987436891	132.850719329971	7.75808273882389e-06	0.00893765692937107	CNTN2	protein_coding
ENSG00000226950	ENSG00000226950.8	-1.72632479132205	6.32104511777763	120.166074571684	1.00811228974303e-05	0.00893765692937107	DANCR	lncRNA
ENSG00000234690	ENSG00000234690.7	-2.82812786776397	4.83583656497448	135.708108663739	6.81410241374672e-06	0.00893765692937107	EPCAM-DT	lncRNA
ENSG00000272398	ENSG00000272398.6	-3.0126161825469	7.0693702894853	169.647042453961	3.3859728112727e-06	0.00893765692937107	CD24	protein_coding
ENSG00000165806	ENSG00000165806.21	-2.13912663656504	5.01449541170699	115.709882285498	1.14579722441105e-05	0.00931769042874739	CASP7	protein_coding
ENSG00000211445	ENSG00000211445.13	4.8529961682603	7.12989921498788	118.5543474506	1.1379973190505e-05	0.00931769042874739	GPX3	protein_coding
ENSG00000079215	ENSG00000079215.15	2.42842782628765	5.73456589720445	113.385288461	1.32141346733852e-05	0.00947447279750221	SLC1A3	protein_coding
ENSG00000080608	ENSG00000080608.10	2.00613395492817	6.61776953774347	114.228175370329	1.2741085675568e-05	0.00947447279750221	PUM3	protein_coding
ENSG00000107679	ENSG00000107679.15	-2.31814834419796	8.06779488941134	115.499528810822	1.2149523046843e-05	0.00947447279750221	PLEKHA1	protein_coding
ENSG00000159217	ENSG00000159217.10	-1.77074169044556	6.95246390371119	112.354547387303	1.26569369191507e-05	0.00947447279750221	IGF2BP1	protein_coding
ENSG00000186352	ENSG00000186352.9	-2.69657567340469	4.58850923428432	110.005619804044	1.37067854859159e-05	0.00947447279750221	ANKRD37	protein_coding
ENSG00000213862	ENSG00000213862.4	-6.43727063347235	2.79697317094217	110.173589397116	1.35232965522114e-05	0.00947447279750221	RPL7AP62	processed_pseudogene
ENSG00000170027	ENSG00000170027.7	-1.44062113587353	7.74159400916636	108.694788094574	1.4154262174801e-05	0.00954515109441645	YWHAG	protein_coding
ENSG00000156194	ENSG00000156194.19	6.56467940810738	4.39952504568977	107.804237504428	1.56435782328437e-05	0.0102983165371404	PPEF2	protein_coding
ENSG00000183826	ENSG00000183826.19	2.03172470463861	6.2271432072987	106.80858782533	1.61357266776755e-05	0.0103752722537453	BTBD9	protein_coding
ENSG00000082438	ENSG00000082438.18	2.37657534384183	6.0832154612884	95.112987421622	2.37318883934497e-05	0.0104166907720407	COBLL1	protein_coding
ENSG00000091157	ENSG00000091157.15	1.42685435214881	6.04221539145586	94.5978033561944	2.25729525004079e-05	0.0104166907720407	WDR7	protein_coding
ENSG00000101265	ENSG00000101265.16	2.8575474918306	5.60827968300137	96.7934956943669	2.23925148619992e-05	0.0104166907720407	RASSF2	protein_coding
ENSG00000112079	ENSG00000112079.9	-1.42023834141029	5.46346016199938	92.3733002733336	2.44423728095496e-05	0.0104166907720407	STK38	protein_coding
ENSG00000112619	ENSG00000112619.8	3.36850867817628	6.45329211867404	98.615500790953	2.10479641346859e-05	0.0104166907720407	PRPH2	protein_coding
ENSG00000131018	ENSG00000131018.25	1.37604416599494	6.95750690880877	102.177013374512	1.74310745486501e-05	0.0104166907720407	SYNE1	protein_coding
ENSG00000160298	ENSG00000160298.18	-2.0184135122767	5.36315930001375	94.1500889410075	2.31982811847528e-05	0.0104166907720407	C21orf58	protein_coding
ENSG00000164898	ENSG00000164898.13	-2.37388852003197	5.66446980414292	101.828155690948	1.89195420502378e-05	0.0104166907720407	FMC1	protein_coding
ENSG00000165084	ENSG00000165084.16	3.97143582205958	3.84395164169176	97.0447446615627	2.22006806443591e-05	0.0104166907720407	C8orf34	protein_coding
ENSG00000166342	ENSG00000166342.19	5.64571997057789	3.94694079283447	98.9726097332241	2.0796679338013e-05	0.0104166907720407	NETO1	protein_coding
ENSG00000167771	ENSG00000167771.6	-2.28666512781017	5.65569562772845	101.837552849488	1.89137315917503e-05	0.0104166907720407	RCOR2	protein_coding
ENSG00000167799	ENSG00000167799.10	-3.18616483112409	4.17516528899824	100.073924568562	1.89141784470459e-05	0.0104166907720407	NUDT8	protein_coding
ENSG00000168209	ENSG00000168209.6	-2.50485877586323	7.63500762690556	99.2412185025031	2.06102010406622e-05	0.0104166907720407	DDIT4	protein_coding
ENSG00000173267	ENSG00000173267.14	-3.25160436173672	4.92567982651113	104.723673911567	1.72324236581701e-05	0.0104166907720407	SNCG	protein_coding
ENSG00000174788	ENSG00000174788.10	4.86159317194018	2.82238405915545	96.5196201049689	2.11029596301296e-05	0.0104166907720407	PCP2	protein_coding
ENSG00000175155	ENSG00000175155.11	1.86290334515491	4.49402419438431	92.3210910093123	2.44885854889017e-05	0.0104166907720407	YPEL2	protein_coding
ENSG00000177410	ENSG00000177410.13	-1.4053840908457	8.90985777026435	94.2233979023048	2.28744489308098e-05	0.0104166907720407	ZFAS1	lncRNA
ENSG00000182534	ENSG00000182534.14	1.55352817715148	6.56510371740492	97.2919269637658	2.05468199079535e-05	0.0104166907720407	MXRA7	protein_coding
ENSG00000215417	ENSG00000215417.14	-1.83405169282835	4.97365660777738	96.1810189026385	2.13528620897983e-05	0.0104166907720407	MIR17HG	lncRNA
ENSG00000227051	ENSG00000227051.7	-1.73337667743973	5.91524302962942	94.0032861227879	2.30541062799494e-05	0.0104166907720407	C14orf132	protein_coding
ENSG00000261839	ENSG00000261839.1	-4.77901925900438	2.56902531927074	92.7252393974006	2.41337514356721e-05	0.0104166907720407		lncRNA
ENSG00000281880	ENSG00000281880.2	-1.6082714695873	6.39179202435126	99.5926681573133	1.89975299189151e-05	0.0104166907720407	PAUPAR	lncRNA
ENSG00000173976	ENSG00000173976.16	3.19177506150858	5.28597488722052	92.6657461779132	2.58720760223494e-05	0.0107713494259144	RAX2	protein_coding
ENSG00000290018	ENSG00000290018.1	-1.60008405266513	6.41149020245666	90.5741743412137	2.61015013756831e-05	0.0107713494259144		lncRNA
ENSG00000106348	ENSG00000106348.19	1.67644613014833	6.02809372118021	89.2432182000889	2.7955175845103e-05	0.011201922564366	IMPDH1	protein_coding
ENSG00000119614	ENSG00000119614.3	-1.26368304237452	7.28558468793651	88.9843342052504	2.76894456608337e-05	0.011201922564366	VSX2	protein_coding
ENSG00000269955	ENSG00000269955.2	4.87782170869056	3.06559225992056	89.2787349366278	2.85435906637823e-05	0.0112743105466131	FMC1-LUC7L2	protein_coding
ENSG00000069018	ENSG00000069018.19	5.74462128519326	4.66172942412879	89.1920028647472	2.93551864035295e-05	0.0113530469575529	TRPC7	protein_coding
ENSG00000162344	ENSG00000162344.4	-4.42864775967	4.54569084540218	89.0005728289274	2.95641571465083e-05	0.0113530469575529	FGF19	protein_coding
ENSG00000215861	ENSG00000215861.9	3.20999691063868	4.74331093765834	88.4246798534691	3.02044384397662e-05	0.0114400344989191		transcribed_unprocessed_pseudogene
ENSG00000132915	ENSG00000132915.12	6.48780285173295	5.35521199126182	87.3026791402611	3.15038633569181e-05	0.0116229261536218	PDE6A	protein_coding
ENSG00000134602	ENSG00000134602.16	-2.05428755798945	4.92816501785273	85.3370723533415	3.19484389191384e-05	0.0116229261536218	STK26	protein_coding
ENSG00000234173	ENSG00000234173.1	5.17731387465288	3.22804462329129	86.9817130726847	3.18887301299393e-05	0.0116229261536218		lncRNA
ENSG00000135643	ENSG00000135643.5	-1.67778485095977	5.14675384440633	83.0468856541725	3.48370657203733e-05	0.0121925320266152	KCNMB4	protein_coding
ENSG00000137142	ENSG00000137142.5	-4.12724808785311	6.21079525145665	84.7002771539786	3.48058815642198e-05	0.0121925320266152	IGFBPL1	protein_coding
ENSG00000168461	ENSG00000168461.13	-2.45366840185135	7.7143300664414	84.7381081487797	3.47547778464218e-05	0.0121925320266152	RAB31	protein_coding
ENSG00000167535	ENSG00000167535.8	-1.53783709114938	5.23112057887245	82.5843214684972	3.54884715154431e-05	0.0122652593616311	CACNB3	protein_coding
ENSG00000021645	ENSG00000021645.20	2.08228476702511	7.62228815923939	82.9368657928031	3.72988881389832e-05	0.0123180222623854	NRXN3	protein_coding
ENSG00000053524	ENSG00000053524.13	2.14845567647915	5.44985185653483	81.4447347265466	3.95899841815432e-05	0.0123180222623854	MCF2L2	protein_coding
ENSG00000069482	ENSG00000069482.7	-3.53742262287671	5.48688159404584	81.5664055298591	3.93965158366402e-05	0.0123180222623854	GAL	protein_coding
ENSG00000089289	ENSG00000089289.16	-1.23658421245523	6.02660026314279	80.2073066595404	3.90935115503802e-05	0.0123180222623854	IGBP1	protein_coding
ENSG00000135245	ENSG00000135245.10	-2.29406972497033	5.81455629587287	83.1380381935499	3.70031431287508e-05	0.0123180222623854	HILPDA	protein_coding
ENSG00000138798	ENSG00000138798.13	2.13378762387361	5.01753912861354	82.307840558193	3.82434122658274e-05	0.0123180222623854	EGF	protein_coding
ENSG00000182985	ENSG00000182985.19	1.37976547173132	9.08196171384986	81.7071790841181	3.67671347960634e-05	0.0123180222623854	CADM1	protein_coding
ENSG00000186297	ENSG00000186297.12	4.21342707087978	3.25651392001402	82.2426066778977	3.77531368500213e-05	0.0123180222623854	GABRA5	protein_coding
ENSG00000280623	ENSG00000280623.1	-4.4527393398752	3.08226873374602	79.8649380704973	3.96507642718472e-05	0.0123180222623854	PCAT14	lncRNA
ENSG00000121904	ENSG00000121904.19	2.35466939859196	4.24259120331003	79.2843276975852	4.0731043264067e-05	0.0125130290578688	CSMD2	protein_coding
ENSG00000109103	ENSG00000109103.12	2.09379022940051	8.19239378703843	79.9786664221553	4.20199499658011e-05	0.012628365180483	UNC119	protein_coding
ENSG00000242440	ENSG00000242440.2	5.52870625968884	2.47156254546426	78.9439413548075	4.16364803214692e-05	0.012628365180483	LINC02046	lncRNA
ENSG00000042781	ENSG00000042781.14	3.49365192456223	6.74801064073824	79.4563138182319	4.29318336645501e-05	0.0127636803117327	USH2A	protein_coding
ENSG00000105655	ENSG00000105655.19	-2.0107335697246	7.03709182292601	78.5717507057964	4.45347690369925e-05	0.012826477386498	ISYNA1	protein_coding
ENSG00000140859	ENSG00000140859.16	1.76020136696865	5.23719570339578	77.7105233938384	4.4283684925679e-05	0.012826477386498	KIFC3	protein_coding
ENSG00000156510	ENSG00000156510.13	4.01949068678099	3.67152224804886	78.8029909975687	4.41084214432543e-05	0.012826477386498	HKDC1	protein_coding
ENSG00000109689	ENSG00000109689.20	1.42608134620374	5.94166096486018	76.6161869805475	4.54806184844935e-05	0.0128335426427104	STIM2	protein_coding
ENSG00000142538	ENSG00000142538.2	-2.31418798662169	5.95631335404274	78.0650648657647	4.54876190453765e-05	0.0128335426427104	PTH2	protein_coding
ENSG00000177426	ENSG00000177426.22	-1.5672397690868	5.02870930229295	76.3075607258418	4.60900173590389e-05	0.012872150403637	TGIF1	protein_coding
ENSG00000109906	ENSG00000109906.15	-2.12112636903086	5.85248170775158	76.5751640347658	4.84453230654355e-05	0.0133946473743623	ZBTB16	protein_coding
ENSG00000263266	ENSG00000263266.2	-1.93504721393339	5.6124767123116	75.8198289952248	5.00392293485304e-05	0.0136983628936388	RPS7P1	processed_pseudogene
ENSG00000172020	ENSG00000172020.13	-2.07034267114713	6.99955261045643	74.4501111523183	5.31053401011505e-05	0.0143951916515364	GAP43	protein_coding
ENSG00000197409	ENSG00000197409.8	-3.15127022319151	4.5182102460253	73.6611823233404	5.49812013390099e-05	0.014758982872061	H3C4	protein_coding
ENSG00000008086	ENSG00000008086.13	1.39862003076032	6.57243098542404	71.4152334337833	5.73116690791437e-05	0.0149095194488109	CDKL5	protein_coding
ENSG00000177103	ENSG00000177103.15	2.70291677507098	5.54282172432069	73.0443643228707	5.65074151860695e-05	0.0149095194488109	DSCAML1	protein_coding
ENSG00000182256	ENSG00000182256.13	3.0473379720319	4.61709085394438	71.963032289822	5.93166891883683e-05	0.0149095194488109	GABRG3	protein_coding
ENSG00000198910	ENSG00000198910.14	-1.41840562393858	5.50220146607089	70.7566285686723	5.90794166074115e-05	0.0149095194488109	L1CAM	protein_coding
ENSG00000205129	ENSG00000205129.9	-1.6590523656417	5.15335713315874	70.785030937093	5.90017534912823e-05	0.0149095194488109	CFAP96	protein_coding
ENSG00000234741	ENSG00000234741.10	-1.61524775076275	7.94672311941024	71.1831604726972	5.84736667929925e-05	0.0149095194488109	GAS5	lncRNA
ENSG00000259436	ENSG00000259436.1	-3.54941327217704	3.72571894076736	71.6232915149487	5.76014547082512e-05	0.0149095194488109	POU2F2-AS2	lncRNA
ENSG00000151615	ENSG00000151615.3	-4.70363108971498	4.58508321081281	71.2725850548021	6.12046544506078e-05	0.0151093525973648	POU4F2	protein_coding
ENSG00000171858	ENSG00000171858.18	-1.60672445037229	9.91975459264375	70.021416055214	6.1136124465101e-05	0.0151093525973648	RPS21	protein_coding
ENSG00000073670	ENSG00000073670.14	-1.84647918851008	4.37416652478603	69.5837971070665	6.24039642938628e-05	0.0152690903430178	ADAM11	protein_coding
ENSG00000005448	ENSG00000005448.17	-1.20859900817549	6.51965701490719	68.4700375039043	6.57860139973689e-05	0.0154145550933327	WDR54	protein_coding
ENSG00000047365	ENSG00000047365.13	2.7527143914906	3.10914514625601	69.1088013634174	6.38184474440931e-05	0.0154145550933327	ARAP2	protein_coding
ENSG00000165983	ENSG00000165983.15	4.95076874107913	3.88201384420432	69.8530434960001	6.53350875442538e-05	0.0154145550933327	PTER	protein_coding
ENSG00000197959	ENSG00000197959.15	2.74081745680033	5.75846067632188	69.825278053659	6.54193897053214e-05	0.0154145550933327	DNM3	protein_coding
ENSG00000262470	ENSG00000262470.2	-6.39304970054341	2.11382586382118	68.7614165495825	6.48789923603434e-05	0.0154145550933327	TVP23CP2	processed_pseudogene
ENSG00000224825	ENSG00000224825.2	-1.55334587175888	7.26675905872029	68.4413437582093	6.65226348994273e-05	0.0154561708599518	RORB-AS1	lncRNA
ENSG00000173404	ENSG00000173404.5	-2.02436583928357	4.71686456896495	68.2655653860369	6.76437909189216e-05	0.0155856931259772	INSM1	protein_coding
ENSG00000163914	ENSG00000163914.5	9.06572985490447	5.09102088400401	68.4603543944365	6.97415208294362e-05	0.0159362256976288	RHO	protein_coding
ENSG00000114416	ENSG00000114416.19	-1.24051886786921	7.58779926770041	66.7362311743946	7.15327095900804e-05	0.0162115400611158	FXR1	protein_coding
ENSG00000114115	ENSG00000114115.10	-1.66778968873227	9.26088835695902	66.5773078293873	7.27881554502487e-05	0.0163619488621457	RBP1	protein_coding
ENSG00000144645	ENSG00000144645.16	2.66486198695075	4.0085016548701	67.1224930688756	7.4013354866257e-05	0.0164836129165259	OSBPL10	protein_coding
ENSG00000170385	ENSG00000170385.10	1.53654097569514	4.33603354104807	65.9034410177273	7.45217409152498e-05	0.0164836129165259	SLC30A1	protein_coding
ENSG00000127084	ENSG00000127084.19	4.24963760967174	3.03995388458002	66.7740083683295	7.5331373357285e-05	0.0165304535075839	FGD3	protein_coding
ENSG00000163520	ENSG00000163520.14	3.45681914124125	5.41314670831109	66.5895266412572	7.62802038423343e-05	0.0166068610711551	FBLN2	protein_coding
ENSG00000102755	ENSG00000102755.13	2.06101952957184	6.31402102927753	65.7315204574048	7.95422101816118e-05	0.0167041742537326	FLT1	protein_coding
ENSG00000117632	ENSG00000117632.23	-1.76930013063456	9.28162904896135	65.2987837308625	7.95679102369845e-05	0.0167041742537326	STMN1	protein_coding
ENSG00000169184	ENSG00000169184.7	-2.17867654413601	5.27585952849458	65.5254734741332	8.03520986562419e-05	0.0167041742537326	MN1	protein_coding
ENSG00000197442	ENSG00000197442.11	3.89063315946251	3.85332277472375	65.9438500512522	7.87185540666303e-05	0.0167041742537326	MAP3K5	protein_coding
ENSG00000215386	ENSG00000215386.15	1.99814407194059	6.51115261233502	65.6094611169579	8.00207049437057e-05	0.0167041742537326	MIR99AHG	lncRNA
ENSG00000248757	ENSG00000248757.2	6.27066397821146	2.63681581642537	65.7540760824785	7.94541903401556e-05	0.0167041742537326	LINC02115	lncRNA
ENSG00000035499	ENSG00000035499.13	-1.48160701471747	5.17212524036345	63.9574507693035	8.21559547444299e-05	0.0167556416796476	DEPDC1B	protein_coding
ENSG00000134323	ENSG00000134323.13	-1.43916586290565	5.37360830512389	63.7601825735287	8.29847192423897e-05	0.0167556416796476	MYCN	protein_coding
ENSG00000168843	ENSG00000168843.14	1.98396324702482	8.01399149496519	64.9072293816782	8.28465511300745e-05	0.0167556416796476	FSTL5	protein_coding
ENSG00000243828	ENSG00000243828.2	4.53996447650942	3.00912172935945	64.8449534699676	8.31032959416629e-05	0.0167556416796476		transcribed_processed_pseudogene
ENSG00000264676	ENSG00000264676.2	-3.10733787223277	3.33538853135525	63.6083889013186	8.36297353174209e-05	0.0167556416796476	RN7SL204P	misc_RNA
ENSG00000163682	ENSG00000163682.17	-1.33556730440833	5.73238091979722	63.4119503176251	8.44740221081588e-05	0.0168030376781905	RPL9	protein_coding
ENSG00000066827	ENSG00000066827.16	1.93787783133121	5.06857335307225	64.0583606682057	8.64358419761148e-05	0.016860352570166	ZFAT	protein_coding
