iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00211659	geneComp_00051354	ENST00000318602	A2M	RGC	RO_D45	A2M	protein_coding	protein_coding	7.786311361202901	5.119022747872813	7.975466166670218	0.08063104705722858	0.20049976516757037	0.6386926602760854	NA	5.685535752107007	2.4443747214557203	6.414930126099417	0.2659260506156827	0.07379036878881394	1.3883252352959847	NA	0.6622750000000001	0.4802	0.8046	0.32439999999999997	5.173968450408073e-4	5.173968450408073e-4	FALSE	3.2861762238327445
isoComp_00211772	geneComp_00051376	ENST00000393427	AAMDC	RGC	RO_D45	AAMDC	protein_coding	protein_coding	14.63174904846912	7.336674334535997	27.858980541344426	1.5764112023906205	2.0459211038890537	1.923497000076884	NA	4.8113920766146165	1.5011931139706642	11.45962747693087	0.36855353166070276	1.135616435980352	2.9240585966305623	NA	0.2690625	0.20027499999999998	0.4106	0.21032500000000004	0.0010400782344575528	0.0010400782344575528	FALSE	2.9829339919364943
isoComp_00211776	geneComp_00051376	ENST00000526415	AAMDC	RGC	RO_D45	AAMDC	protein_coding	protein_coding	14.63174904846912	7.336674334535997	27.858980541344426	1.5764112023906205	2.0459211038890537	1.923497000076884	NA	3.8079157043078053	1.009407811960293	9.66568227894256	0.27781867338330074	0.23098992928078665	3.246632082109876	NA	0.2051875	0.131725	0.34945000000000004	0.21772500000000003	0.004626985168005819	0.0010400782344575528	FALSE	2.3347018926469696
isoComp_00212133	geneComp_00051418	ENST00000253577	ABCB7	RGC	RO_D45	ABCB7	protein_coding	protein_coding	16.80534013453196	14.952206097969814	22.217930661030287	2.044980386169641	1.8786178081660247	0.5710507363449325	NA	4.755229092188738	3.5237816303214893	8.376341958771667	0.7419192447253139	1.2600999632517522	1.2468287668010187	NA	0.269725	0.22985	0.3749	0.14505	0.022520443526359294	0.022520443526359294	FALSE	1.6474230605723064
isoComp_00212284	geneComp_00051431	ENST00000575728	ABCC6	RGC	RO_D45	ABCC6	protein_coding	protein_coding	4.120724336039709	2.289721236211008	6.587745437013502	0.5463798670042344	0.10642928890336466	1.5205141214417797	NA	0.6324543724527218	0.007274266439007249	1.9804836222706363	0.007274266439007249	0.7003872233492054	6.848350743640858	NA	0.10338750000000001	0.004225	0.3024	0.298175	0.014117983628777867	0.014117983628777867	FALSE	1.85022732604818
isoComp_00212448	geneComp_00051449	ENST00000429586	ABCF3	RGC	RO_D45	ABCF3	protein_coding	protein_coding	23.492028419123304	21.20008772743898	22.634945764000186	0.9003163005359819	1.5100111434470198	0.09443849601258832	NA	10.709837526856933	7.493642615775052	13.434623196485447	0.2654698200549845	2.412650147655004	0.8413663005411711	NA	0.4505625	0.3571	0.5890500000000001	0.2319500000000001	0.003569241199762739	6.819145016071982e-4	FALSE	2.4474241025944954
isoComp_00212688	geneComp_00051480	ENST00000261017	ABI2	RGC	RO_D45	ABI2	protein_coding	protein_coding	130.88935486670562	151.5464299411376	138.12479368655494	4.8853425557499355	1.6703923042122	-0.133778306802769	NA	36.37647259410833	26.412156756383183	61.95725983553815	0.19306781815028617	1.8538816924448118	1.229757940405717	NA	0.292275	0.174875	0.4485	0.273625	8.624561001472263e-40	8.624561001472263e-40	FALSE	39.06426300170284
isoComp_00212777	geneComp_00051487	ENST00000428004	ABLIM2	RGC	RO_D45	ABLIM2	protein_coding	protein_coding	16.120727176796354	19.840044033191354	17.89714062373087	2.9739716010489863	0.6730051552318006	-0.14860721862446225	NA	4.226244967529848	3.257005017275185	9.005350746248865	0.5229381307886121	0.8172588055685174	1.4644149510603437	NA	0.2557875	0.16325	0.50215	0.3389	5.209253456434608e-13	5.209253456434608e-13	FALSE	12.283224511437899
isoComp_00212780	geneComp_00051487	ENST00000504172	ABLIM2	RGC	RO_D45	ABLIM2	protein_coding	retained_intron	16.120727176796354	19.840044033191354	17.89714062373087	2.9739716010489863	0.6730051552318006	-0.14860721862446225	NA	1.106026102249912	0.810982685988225	2.529978740220378	0.235884394146435	0.5803173046009356	1.629392719701248	NA	0.0640375	0.038650000000000004	0.14035	0.1017	6.954555028654561e-4	5.209253456434608e-13	NA	3.157730652125146
isoComp_00213132	geneComp_00051519	ENST00000575415	ACAP1	RGC	RO_D45	ACAP1	protein_coding	retained_intron	12.514198608542408	8.727056924568956	14.7444234680682	0.7300442665568333	6.358264583218749	0.7559282530778111	NA	0.9842369214809968	0.27565704426209453	1.9895319945438663	0.051749794726972144	0.721571819157046	2.807306353791736	NA	0.0690875	0.03145	0.13985	0.1084	0.010570550066558179	0.001441568354404038	NA	1.9759024124413789
