iso_ref	gene_ref	isoform_id	gene_id	condition_1	condition_2	gene_name	gene_biotype	iso_biotype	gene_overall_mean	gene_value_1	gene_value_2	gene_stderr_1	gene_stderr_2	gene_log2_fold_change	gene_q_value	iso_overall_mean	iso_value_1	iso_value_2	iso_stderr_1	iso_stderr_2	iso_log2_fold_change	iso_q_value	IF_overall	IF1	IF2	dIF	isoform_switch_q_value	gene_switch_q_value	PTC	neg_log_10_q
isoComp_00424124	geneComp_00102804	ENST00000222800	ABHD11	RO_D209	RO_D45	ABHD11	protein_coding	protein_coding	12.72385661327671	17.11768421269617	16.11256477657015	2.1948389399340558	0.8352594302215737	-0.08724883580278807	NA	3.8050321956647526	3.6971379264613633	6.812905310832699	0.2676338205719322	0.706665442201352	0.8800804019717523	NA	0.2866	0.21755000000000002	0.42169999999999996	0.20414999999999994	0.01626422685016967	0.01626422685016967	FALSE	1.7887665768755616
isoComp_00424400	geneComp_00102834	ENST00000428004	ABLIM2	RO_D209	RO_D45	ABLIM2	protein_coding	protein_coding	16.120727176796354	6.9056800170718295	17.89714062373087	0.5050244853347516	0.6730051552318006	1.3725919657631203	NA	4.226244967529848	1.3856190893201557	9.005350746248865	0.6786247562174947	0.8172588055685174	2.691478385438338	NA	0.2557875	0.1945	0.50215	0.30765	0.04599671411703955	0.014822334473151205	FALSE	1.3372731920533973
isoComp_00424582	geneComp_00102856	ENST00000469042	ACAD11	RO_D209	RO_D45	ACAD11	protein_coding	retained_intron	10.003642740908598	16.020742414074697	11.581413873995228	3.771000517941316	0.6991668468341413	-0.46778468977216875	NA	2.2730163527828173	2.17013157937344	3.9571307906303894	0.12499689476809994	0.5292125884698007	0.8636807520042903	NA	0.2362375	0.14150000000000001	0.34015	0.19865	0.03731641358663085	0.03731641358663085	NA	1.4281001021811854
isoComp_00424605	geneComp_00102858	ENST00000308982	ACAD9	RO_D209	RO_D45	ACAD9	protein_coding	protein_coding	26.48714029321569	30.893161326875276	34.34645877949163	0.5792285969899601	1.2799494265473221	0.15282691107392385	NA	5.326856720586381	4.8822740568121406	9.853580698009777	0.38456372183442955	1.2326813461379869	1.0116062484724118	NA	0.192375	0.15785	0.28595	0.1281	0.03029029007332456	0.03029029007332456	FALSE	1.5186965676496138
isoComp_00425080	geneComp_00102904	ENST00000230048	ACOT13	RO_D209	RO_D45	ACOT13	protein_coding	protein_coding	30.0369546278409	27.28322611434513	41.61665006445699	1.6540922237558424	5.915258285688078	0.6089645270425873	NA	16.831236280588186	12.26991908391277	26.490177068792068	1.1156087291879544	3.619996641787516	1.1097009451157573	NA	0.5427124999999999	0.44889999999999997	0.6370499999999999	0.18814999999999993	0.00788438646731762	0.00788438646731762	FALSE	2.1032320961493287
isoComp_00425113	geneComp_00102910	ENST00000336430	ACOT9	RO_D209	RO_D45	ACOT9	protein_coding	protein_coding	18.94712612314043	23.164585175108137	25.8757158738224	1.463681598779521	1.5569545849884232	0.15961270187225726	NA	5.394747305620634	4.894063293880919	9.80400321499176	0.606045342107651	0.9912426459744017	1.0008641448507851	NA	0.275	0.21045	0.37795	0.1675	0.04833398737164506	0.02807907981025264	FALSE	1.3157473757265925
isoComp_00425270	geneComp_00102929	ENST00000300441	ACSF2	RO_D209	RO_D45	ACSF2	protein_coding	protein_coding	10.310294757412796	10.104379602949132	19.131810336751055	0.3115147257550159	1.33327386039387	0.9203194487572665	NA	3.856363874132515	2.6470969706400886	11.163366008770119	0.7855600335078401	0.040661823020518455	2.072141082349966	NA	0.2751375	0.25985	0.5862	0.32635000000000003	0.006205890786350903	0.0017009497889275812	FALSE	2.2071958715656628
isoComp_00425392	geneComp_00102937	ENST00000489047	ACSL6	RO_D209	RO_D45	ACSL6	protein_coding	retained_intron	24.809830371983434	54.91313838088668	6.845042200977915	4.950784597809125	0.10322631294628824	-3.0021766126894813	NA	9.478936483420416	14.493713118303635	5.21515487242437	1.4106114652170936	0.05647478030786512	-1.472876590044059	NA	0.50255	0.26380000000000003	0.76195	0.49815	7.452762202600543e-9	7.452762202600543e-9	NA	8.127682735706014
isoComp_00425495	geneComp_00102951	ENST00000224784	ACTA2	RO_D209	RO_D45	ACTA2	protein_coding	protein_coding	5.906938859437842	3.997606999184139	12.220034111813634	0.12943049415991956	1.2884812146265947	1.6096154832604983	NA	3.0963640333131246	1.416692383790377	8.282532293866478	0.22351105526713066	1.0719720239875246	2.539138423634013	NA	0.4166875	0.35655000000000003	0.67605	0.3195	0.017991962663890162	3.476954136451072e-5	FALSE	1.7449214587998199
isoComp_00425628	geneComp_00102992	ENST00000193403	ACTN1	RO_D209	RO_D45	ACTN1	protein_coding	protein_coding	34.21988671571172	41.01707994818753	47.0355586539755	6.82466261034785	4.104677344452675	0.19748205560418328	NA	9.281742263942188	6.878759807287546	20.382167747499583	0.9494943822398612	0.3030810561480344	1.5656989651524604	NA	0.25485	0.16849999999999998	0.43720000000000003	0.26870000000000005	1.8398844138544137e-7	1.8398844138544137e-7	FALSE	6.735209459600233
